ACCESSION_NUMBER	ID	PERSONSIGNATURE	PERSONTITLE	SIGNATUREDATE
0001644600-21-000120	1	R. Matt Villarreal	Chief Executive Officer and Director	2021-10-20
0001644600-21-000120	5	Robbie Wright	Director	2021-10-20
0001753754-21-000005	1	Justin Honeysuckle	COO	2021-10-20
0001665160-21-001847	1	Chris James Morgans	CEO, Principal Executive Officer, and Director, Principal Financial Officer and Principal Accounting Officer	2021-10-20
0001747584-21-000023	1	Peter Krajsa	Managing Member	2021-10-20
0001885303-21-000003	2	James Abely	Manager	2021-10-28
0001885303-21-000003	1	Will Marotti	Manager	2021-10-28
0001874979-21-000011	1	Michael Beygelman	CEO	2021-10-20
0001665160-21-001846	1	Stephen Young	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-10-20
0001670254-21-001207	1	Siamak Nazari	CEO and Founder	2021-10-19
0001880569-21-000001	3	Miguel Chocron	Director	2021-10-19
0001880569-21-000001	1	Joshua Squire	Director	2021-10-19
0001670254-21-001209	2	Immad Akhund	CEO	2021-10-19
0001670254-21-001209	1	Saar Gur	Board Member	2021-10-19
0001665160-21-001845	1	Rise Meguiar	CEO	2021-10-19
0001670254-21-001210	3	Luis Adrian Gomez	Chief Executive Officer	2021-10-19
0001670254-21-001210	1	Oscar Gutierrez	CFO	2021-10-19
0001670254-21-001210	2	Mauricio Jorge Rioseco Orihuela	Chairman	2021-10-19
0001880569-21-000001	2	Ruben Figueredo	Director	2021-10-19
0001665160-21-001843	1	Brad Price	CEO, Principal Executive Officer and Director, Principal Financial Officer, and Principal Accounting Officer	2021-10-19
0001665160-21-001841	1	Jacqueline Coffey	CEO, Principal Executive Officer and Director	2021-10-19
0001665160-21-001841	2	Daniel Pomerleau	CFO, Director, Principal Financial Officer and Principal Accounting Officer	2021-10-19
0001670254-21-001205	3	Maria Chahrour	Board Member	2021-10-18
0001670254-21-001205	1	Ronald Mancini	Board Member	2021-10-18
0001670254-21-001205	2	Genevieve Konopka	Board Member	2021-10-18
0001670254-21-001205	4	Ahmad Tawil	Co-Founder & Chief Executive Officer	2021-10-18
0001746059-21-000515	1	Stella Adena	Owner and Founder	2021-10-19
0001670254-21-001204	2	Stanley Glover	Chief Operations Officer, Treasurer	2021-10-18
0001670254-21-001204	1	Josh Rufolo	CEO	2021-10-18
0001886806-21-000002	1	Timothy DeJesus	President	2021-10-19
0001670254-21-001203	1	Cheryl Moore	Treasurer	2021-10-18
0001670254-21-001203	2	Christopher Moore	President / CEO	2021-10-18
0001665160-21-001837	1	Joseph Austin	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2021-10-19
0001644600-21-000116	1	Phil Stover	Chief Executive Order	2021-10-19
0001644600-21-000116	2	Chris Gray	CTO	2021-10-19
0001644600-21-000116	3	Jeeyan Rostam-Abadi	CMO	2021-10-19
0001644600-21-000116	4	Eric Baldev	Director	2021-10-19
0001644600-21-000116	5	Thomas Looby	Director	2021-10-19
0001746059-21-000514	1	Aaron Burton	Owner and Founder	2021-10-19
0001665160-21-001835	1	Nicole Pekerman	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2021-10-19
0001874979-21-000010	1	Jesse Stein	Authorized Person	2021-10-19
0001746059-21-000513	1	Tyler Steinbrenner	Owner and Founder	2021-10-19
0001746059-21-000512	1	Krutar Patel	Member Manager	2021-10-19
0001746059-21-000511	1	Debbie DeVico-O'Neil	Owner and CoFounder	2021-10-19
0001746059-21-000510	1	Miguel Cardona	Owner and CoFounder	2021-10-19
0001746059-21-000509	1	Demarta Johnson	Owner	2021-10-19
0001746059-21-000508	1	Eric Roldan	Owner	2021-10-19
0001665160-21-001834	1	Jonathan E. Tourgee	CEO, Principal Executive Officer and Director	2021-10-19
0001746059-21-000507	1	Jeffrey Bryant	Owner and Founder	2021-10-19
0001882521-21-000003	1	Felipe Crespo	President	2021-10-19
0001888806-21-000001	1	Chelsea Gaydos	Owner	2021-10-19
0001665160-21-001832	2	Daniel Pomerleau	CFO, Director, Principal Financial Officer and Principal Accounting Officer	2021-10-18
0001665160-21-001832	1	Jacqueline Coffey	CEO, Principal Executive Officer and Director	2021-10-18
0001670254-21-001195	1	Jason Brown	Founder & CEO	2021-10-14
0001670254-21-001197	2	Manuel Godoy	Founder & CEO	2021-10-18
0001670254-21-001197	1	Geiszel Godoy	Secretary	2021-10-18
0001670254-21-001199	2	Bonnie Hagemann	CEO & Founder	2021-10-05
0001670254-21-001199	1	Laura P Kiernan	CFO	2021-10-05
0001665160-21-001829	1	Finn Staber	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-10-18
0001670254-21-001194	2	Brad Price	Founder & CEO	2021-10-18
0001670254-21-001194	1	Ryan Kirkpatrick	Lead Investor	2021-10-18
0001670254-21-001201	1	Jay Anderton	CEO	2021-10-14
0001670254-21-001201	2	Ryan Clark	Founder, Chairman, CMO	2021-10-14
0001670254-21-001201	3	Shane Walker	Founder, CRO, and Executive VP	2021-10-14
0001751606-21-000004	1	Brandon Towner	Chief Executive Officer	2021-10-18
0001751606-21-000003	1	Brandon Towner	Chief Executive Officer	2021-10-18
0001665160-21-001828	1	Mayank Agrawal	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-10-18
0001788935-21-000006	3	/s/ Idola Marie Cabirac	Director, Secretary, Treasurer	2021-10-18
0001788935-21-000006	4	/s/ Alla Semikova	Director	2021-10-18
0001788935-21-000006	1	/s/ Rostyslav Semikov	CEO, Director	2021-10-18
0001788935-21-000006	2	/s/ Maurice Cabirac	President, Director	2021-10-18
0001746059-21-000506	1	Barry Riley	Owner and Founder	2021-10-18
0001788935-21-000005	1	/s/ David Schacter	CEO	2021-10-18
0001670254-21-001192	2	Rand Taylor	Co-Founder & CEO	2021-10-01
0001670254-21-001192	1	Alec Taylor	Director of Operations	2021-10-12
0001669191-21-001032	2	Peter  Goodman	Principal Financial Officer	2021-10-18
0001669191-21-001032	3	Peter  Goodman	Principal Accounting Officer	2021-10-18
0001669191-21-001032	1	Peter  Goodman	Principal Executive Officer	2021-10-18
0001669191-21-001032	4	Peter  Goodman	Board Member	2021-10-18
0001669191-21-001030	8	Mr.  Farid Monseur	Board Member	2021-10-18
0001669191-21-001030	7	Mrs.  Lauren  Murphy	Board Member	2021-10-18
0001669191-21-001030	6	Mr.  Peter Blacklow	Board Member	2021-10-18
0001669191-21-001030	5	Mrs.  Jane  Kanter	Board Member	2021-10-18
0001669191-21-001030	3	Mr. Terry Marshall	Principal Accounting Officer	2021-10-18
0001669191-21-001030	2	Mr. Terry Marshall	Principal Financial Officer	2021-10-18
0001669191-21-001030	1	Mr. Terry Marshall	Principal Executive Officer	2021-10-18
0001669191-21-001030	4	Mr. Terry Marshall	Board Member	2021-10-18
0001740075-21-000003	1	Andreas Roussos	CEO	2021-10-18
0001746059-21-000505	1	Michael Fields	Owner and CoFounder	2021-10-18
0001665160-21-001824	1	David Kirby	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-10-18
0001867987-21-000001	1	Matt Bennett	Manager and Founder	2021-10-18
0001665160-21-001823	1	Jeffrey C. Carleton	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-10-18
0001813804-21-000002	1	Justin Wiesehan	CEO	2021-10-18
0001665160-21-001822	1	Sener Korkusuz	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-10-18
0001670254-21-001188	1	David Shahan	Founder / CEO	2021-10-14
0001670254-21-001187	1	Tyler Hayes	Atom Limbs Co-Founder & CEO	2021-10-15
0001670254-21-001186	1	Tyler Hayes	Atom Limbs Co-Founder & CEO	2021-10-15
0001670254-21-001191	2	Matt Peters	Chief Customer Officer	2021-10-15
0001670254-21-001191	1	Brennan White	CEO	2021-10-15
0001670254-21-001183	2	Binu Reghunathan	President	2021-10-14
0001670254-21-001183	1	Meghana Subramanian	CEO	2021-10-14
0001670254-21-001183	3	Meghana And Binu .	Co-Founders	2021-10-14
0001665160-21-001821	1	Kyle Flanagan	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-10-15
0001670254-21-001180	1	Louis Scerbo	Co-Founder & CEO	2021-10-15
0001790166-21-000006	1	Janine Yorio	Chief Executive Officer	2021-10-15
0001790166-21-000006	2	Jesse Stein	Chief Operating Officer (Principal Financial Officer and Principal Accounting Officer)	2021-10-15
0001790166-21-000005	2	Jesse Stein	Chief Operating Officer and Principal Financial Officer	2021-10-15
0001790166-21-000005	1	Janine Yorio	Chief Executive Officer	2021-10-15
0001665160-21-001818	1	Luca Gaetano Capula	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-10-15
0001665160-21-001816	1	Ray Fares	CEO	2021-10-15
0001665160-21-001814	1	Arthur Moye	CEO and Managing Member, Principal Financial Officer, and Principal Accounting Officer	2021-10-15
0001818274-21-000002	2	Dan O'Toole	Chairman and CEO at DRONEDEK Corporation	2021-10-15
0001818274-21-000002	1	Richard Ohrn	Chief Financial Officer	2021-10-15
0001840688-21-000005	1	Waleed Shamsid-Deen by Sean Fuellhart POA	CEO	2021-10-15
0001795615-21-000003	1	Tariq Khan by Sean Fuellhart POA	CEO	2021-10-15
0001875369-21-000003	1	Mike Marek	President	2021-10-15
0001665160-21-001813	1	Jay Cormier	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-10-15
0001670254-21-001176	1	Gil Picovsky	CFO	2021-10-13
0001670254-21-001176	2	Jacob Ner-David	Co-Founder and CEO	2021-10-13
0001670254-21-001179	1	David Shahan	Founder / CEO	2021-10-13
0001850285-21-000002	1	Michael Murguia	CEO & Director	2021-10-14
0001850285-21-000002	2	Corrie Murguia	CMO & Director	2021-10-14
0001742232-21-000002	1	Ayinde Alakoye	Director	2021-10-14
0001885023-21-000001	1	Seth Stowaway	Executive Chef and Owner	2021-10-14
0001746059-21-000504	1	Jessica McGuire	Owner and Founder	2021-10-14
0001746059-21-000503	1	Teasha Chestnut	Owner and Founder	2021-10-14
0001886475-21-000004	1	Donald Scott II	Manager	2021-10-05
0001886475-21-000004	2	Ismael El-Amin	Manager	2021-10-05
0001746059-21-000502	1	Natasha Brown-Wainwright	Owner and CEO	2021-10-14
0001792508-21-000005	1	Vitaly Bahachuk	CEO	2021-10-14
0001746059-21-000501	1	Jonathan Brogdon	Owner and Founder	2021-10-14
0001665160-21-001811	1	Mike Lally	Chief Executive Officer, Principle Executive, Director	2021-10-13
0001665160-21-001811	2	Mike Anderson	President, Board Member, Principal Financial and Accounting Officer	2021-10-13
0001665160-21-001809	1	Mitch Hecht	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-10-14
0001793447-21-000001	1	Kristin Parker Glanville	CEO	2021-10-13
0001670254-21-001174	1	Brad Fuhr	KGAY GM & Current CEO of GayDesertGuide	2021-10-05
0001789922-21-000001	1	/s/ Rooshy Roychoudhury	CEO, Director	2021-10-13
0001789922-21-000001	2	/s/ Justin Silver	CFO, Director	2021-10-13
0001670254-21-001172	1	Nat Mundel	Founder / CEO	2021-10-13
0001669191-21-001028	6	Cynthia Archer	Board Member	2021-10-13
0001669191-21-001028	5	Christopher Kelley	Board Member	2021-10-13
0001669191-21-001028	4	Zachary Sadow	Board Member	2021-10-13
0001669191-21-001028	3	Bina Khan	Principal Accounting Officer	2021-10-13
0001669191-21-001028	2	Bina Khan	Principal Financial Officer	2021-10-13
0001669191-21-001028	1	Zachary Sadow	Principal Executive Officer	2021-10-13
0001670254-21-001171	1	Christopher Wynne	CEO	2021-10-12
0001885405-21-000004	1	Brandon McGill	CEO	2021-10-06
0001746059-21-000500	1	Ivy Chuang	Owner and CEO	2021-10-13
0001670254-21-001169	1	Christopher Wynne	CEO	2021-10-12
0001665160-21-001806	1	Ron L. Wilson, II	CEO, Principal Executive Officer and Director, Principal Financial Officer, and Principal Accounting Officer	2021-10-13
0001213900-21-052608	1	/s/ Ayinde Alakoye	Director	2021-10-13
0001665160-21-001804	1	Keith Chapman	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2021-10-13
0001755767-21-000002	1	Al Mughairy by Sean Fuellhart POA	CEO	2021-10-13
0001665160-21-001803	1	Lorenzo Holley	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-10-13
0001885405-21-000003	1	Brandon McGill	CEO	2021-10-06
0001886475-21-000003	2	Ismael El-Amin	Manager	2021-10-05
0001886475-21-000003	1	Donald Scott II	Manager	2021-10-05
0001885405-21-000002	1	Brandon McGill	CEO	2021-10-06
0001746059-21-000499	1	Selena Gabrielle	Owner and CoFounder	2021-10-13
0001784144-21-000005	2	John Green	Authorized Person	2021-10-12
0001784144-21-000005	1	Jesse Stein	Authorized Person	2021-10-12
0001784144-21-000003	2	Margaret B. Polizzi	Board Director	2021-10-12
0001784144-21-000003	1	Elisabeth Polizzi Oertle	Chief Executive Officer and Board Director	2021-10-12
0001784144-21-000004	3	Mauricio Delgado	Authorized Person	2021-10-12
0001784144-21-000004	1	Jesse Stein	Authorized Person	2021-10-12
0001665160-21-001801	1	Michael Lewis	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2021-10-12
0001885115-21-000002	1	Georgia Williams	Principle Accounting Officer	2021-10-12
0001665160-21-001802	1	Robert Page	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-10-12
0001747584-21-000022	1	Charles Peling	CEO	2021-10-12
0001784144-21-000005	3	Mauricio Delgado	Authorized Person	2021-10-12
0001784144-21-000004	2	John Green	Authorized Person	2021-10-12
0001665160-21-001800	1	Micah Bergdale	CEO/Director	2021-10-12
0001644600-21-000114	3	Terri Lubaroff	Director	2021-10-12
0001644600-21-000114	2	Jeff Annison	Director	2021-10-12
0001644600-21-000114	1	Paul Scanlan	Co-Founder, Chief Executive Officer, Chief Financial Officer and Treasurer	2021-10-12
0001665160-21-001798	2	Joe Rolston	Principal Financial Officer and Principal Accounting Officer	2021-10-12
0001665160-21-001798	1	Douglas Giampapa	CEO, Principal Executive Officer and Director	2021-10-12
0001665160-21-001797	1	Luke Tipple	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-10-12
0001665160-21-001796	2	Timothy A. Hylas	Principal Financial Officer and Principal Accounting Officer	2021-10-12
0001665160-21-001796	1	Chris Outwater	CEO, Principal Executive Officer and Director	2021-10-12
0001670254-21-001166	1	Delma Lester	CHRO	2021-10-06
0001670254-21-001166	3	George Zurenda	Co-Founder/Secretary	2021-10-06
0001670254-21-001166	4	Michael Lester	Founder and CEO	2021-10-05
0001670254-21-001166	2	William Johnson	CFO	2021-10-06
0001820449-21-000006	1	Gail Foster	CEO	2021-10-12
0001876456-21-000003	1	Oswaldo Gutierrez	Managing Member	2021-10-12
0001876456-21-000003	2	John Caravello	Managing Member	2021-10-12
0001644600-21-000113	2	Jeff Annison	Director	2021-10-12
0001644600-21-000113	3	Terri Lubaroff	Director	2021-10-12
0001644600-21-000113	1	Paul Scanlan	Co-Founder, Chief Executive Officer, Chief Financial Officer and Treasurer	2021-10-12
0001746059-21-000498	1	George Hatchell	Owner and Founder	2021-10-12
0001746059-21-000497	1	Ryan Robert Cornell	Member	2021-10-12
0001665160-21-001794	2	Gary Starr	Director	2021-10-12
0001665160-21-001794	1	Patrick Sherwin	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-10-12
0001670254-21-001164	1	Tyler Hayes	CEO	2021-10-12
0001665160-21-001793	1	Brooks Powell	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-10-12
0001670254-21-001161	1	Alexander Irvine	Co-Founder & CEO	2021-10-11
0001670254-21-001161	2	John Jung	Co-Founder	2021-10-11
0001746059-21-000496	1	Luis Maskin	Owner and CoFounder	2021-10-12
0001670254-21-001159	1	GUNEET MALIK	PRESIDENT	2021-10-09
0001670254-21-001159	2	GURPREET MALIK	CONCEPT DIRECTOR	2021-10-09
0001665160-21-001791	1	Gadi Ponte	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2021-10-12
0001665160-21-001790	1	Brent Oster	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2021-10-12
0001842871-21-000003	1	Greg Zilberbrand by Sean Fuellhart POA	COO	2021-10-12
0001666102-21-000020	1	Tianyuan Gu	CEO	2021-10-12
0001670254-21-001157	1	Chaneve Jeanniton	CEO / Founder	2021-10-08
0001670254-21-001155	4	Joanne Calabrese	CEO	2021-09-22
0001670254-21-001155	3	Elizabeth White	Director	2021-09-22
0001670254-21-001155	2	Steven R. Beck	Director	2021-09-23
0001670254-21-001155	1	Randy Belcher	Director	2021-09-23
0001844955-21-000002	1	Tyler Bushnell	Co-Founder & CEO	2021-10-07
0001844955-21-000002	2	Jake Galler	Co-Founder & COO	2021-10-07
0001669191-21-001025	3	Bruce  Riezenman	Board Member	2021-10-08
0001669191-21-001025	2	Pier Francesco Giacopelli	Board Member	2021-10-08
0001669191-21-001025	1	Pier Francesco Giacopelli	Principal Executive Officer	2021-10-08
0001669191-21-001023	3	Neil Littman	Principal Accounting Officer	2021-10-08
0001669191-21-001023	4	Neil Littman	Board Member	2021-10-08
0001669191-21-001023	1	Neil Littman	Principal Executive Officer	2021-10-08
0001669191-21-001023	2	Neil Littman	Principal Financial Officer	2021-10-08
0001669191-21-001021	2	John  Adamson, Jr.,	Principal Financial Officer	2021-10-08
0001669191-21-001021	1	John  Adamson, Jr.,	Principal Executive Officer	2021-10-08
0001669191-21-001021	3	John  Adamson, Jr.,	Principal Accounting Officer	2021-10-08
0001669191-21-001021	5	Kathyrn Smith	Board Member	2021-10-08
0001669191-21-001021	4	Catherine Bryant	Board Member	2021-10-08
0001665160-21-001787	1	Douglas Giampapa	CEO, Principal Executive Officer and Director	2021-10-08
0001665160-21-001787	2	Joe Rolston	Principal Financial Officer and Principal Accounting Officer	2021-10-08
0001669191-21-001019	1	Lisa Williams	Principal Executive Officer	2021-10-08
0001669191-21-001019	2	Lisa Williams	Principal Financial Officer	2021-10-08
0001669191-21-001019	3	Lisa Williams	Principal Accounting Officer	2021-10-08
0001669191-21-001019	4	Lisa Williams	Board Member	2021-10-08
0001746059-21-000495	1	Matthew Fazzio	Owner and Founder	2021-10-08
0001746059-21-000494	1	Randall Connelly	Owner and Founder	2021-10-08
0001884488-21-000001	1	/s/ Charles Schaffer	President	2021-10-08
0001885382-21-000002	1	Jose Reyes	President and Owner	2021-10-08
0001665160-21-001785	1	J. Garrett Green	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-10-08
0001746059-21-000493	1	Khaled Albanna	Owner and Founder	2021-10-08
0001747584-21-000020	1	Elizabeth Clandos	CEO	2021-10-08
0001746059-21-000492	1	Elias Majid	Owner and Founder	2021-10-08
0001670254-21-001153	1	Youri Benoiston	Founder	2021-10-06
0001864237-21-000002	1	Jason Johnson	CEO	2021-10-08
0001670254-21-001151	1	Xin Wei	Founder	2021-10-07
0001879727-21-000001	1	Damian Lee	President, Director	2021-10-01
0001746059-21-000491	1	Katherin Redman	Program Director	2021-10-08
0001644600-21-000111	1	Paul Scanlan	Co-Founder, Chief Executive Officer, Chief Financial Officer and Treasurer	2021-10-08
0001644600-21-000111	3	Terri Lubaroff	Director	2021-10-08
0001644600-21-000111	2	Jeff Annison	Director	2021-10-08
0001871551-21-000003	1	James Murphy	CEO	2021-10-08
0001765208-21-000001	1	Ignacio Fanlo	President	2021-10-07
0001670254-21-001143	4	Lorena de la Maza Krzeptowsky	Vice chairman	2021-10-07
0001670254-21-001143	3	Luis Fernando	CEO	2021-10-07
0001670254-21-001145	1	Kristoffer Toliao	Executive Chef	2021-10-06
0001670254-21-001145	2	Yuka Ioroi	Co-Owner/General Manager/Beverage Director	2021-10-06
0001670254-21-001143	2	Luis Gomez Sanchez	Chairman	2021-10-07
0001670254-21-001150	1	Ayinde Alakoye	CEO	2021-10-07
0001670254-21-001147	1	Satta Josiah-Faeduwor	Host	2021-10-06
0001670254-21-001147	2	Xia Josiah-Faeduwor	Bartender	2021-10-06
0001670254-21-001147	3	Sahr Josiah-Faeduwor	Manager	2021-10-06
0001670254-21-001147	4	Aiyah Josiah-Faeduwor	Son/Assistant Manager	2021-10-06
0001886806-21-000001	1	Timothy DeJesus	President	2021-10-07
0001670254-21-001143	1	Gerardo Rioseco Rubio	CFO	2021-10-07
0001670254-21-001141	2	Lamar Romero	Chief Executive Dragon	2021-10-07
0001670254-21-001141	1	Jennifer Franz	VP of Finance	2021-10-07
0001670254-21-001143	5	Daniela Gomez de la Maza	Treasurer	2021-10-07
0001691692-21-000002	3	Abraham Kamarck	Director	2021-10-07
0001691692-21-000002	2	Steven Finn	Director	2021-10-07
0001691692-21-000002	1	Brian Durst	Director	2021-10-07
0001670254-21-001140	1	Michael Tantillo	Medical Director	2021-10-06
0001670254-21-001140	2	Ignacio Fanlo	Founder	2021-10-05
0001865239-21-000009	1	John Lundholm	CEO	2021-10-07
0001665160-21-001783	1	Dawn Dickson	Founder, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-10-07
0001665160-21-001783	2	Danielle Shortt	CEO	2021-10-07
0001669191-21-001017	6	Sophia Becker	Board Member	2021-10-07
0001669191-21-001017	5	Patrick Lincoln	Board Member	2021-10-07
0001669191-21-001017	4	Patrick Cahill	Board Member	2021-10-07
0001669191-21-001017	3	Sophia Becker	Principal Accounting Officer	2021-10-07
0001669191-21-001017	2	Patrick Cahill	Principal Financial Officer	2021-10-07
0001669191-21-001017	1	Sophia Becker	Principal Executive Officer	2021-10-07
0001669191-21-001015	1	Steven Pink	Principal Executive Officer	2021-10-07
0001669191-21-001015	4	Steven Pink	Board Member	2021-10-07
0001669191-21-001015	2	Steven Pink	Principal Financial Officer	2021-10-07
0001669191-21-001015	3	Steven Pink	Principal Accounting Officer	2021-10-07
0001665160-21-001782	1	Steve La Roux	CEO	2021-10-07
0001669191-21-001013	4	Kranthi Bathula	Board Member	2021-10-07
0001669191-21-001013	3	Ganga Bathula	Principal Accounting Officer	2021-10-07
0001669191-21-001013	2	Kranthi Bathula	Principal Financial Officer	2021-10-07
0001669191-21-001013	1	Ganga Bathula	Principal Executive Officer	2021-10-07
0001669191-21-001013	5	Ganga Bathula	Board Member	2021-10-07
0001665160-21-001780	1	Marc Pierce	CEO, Principal Executive Officer and Director, Principal Financial Officer, and Principal Accounting Officer/Director	2021-10-07
0001846065-21-000005	2	/s/ Bhargav Varma	COO, Director	2021-10-07
0001846065-21-000005	1	/s/ Palem Imran Mohammed	CEO, Director	2021-10-07
0001874824-21-000005	1	Alison Mears	Owner	2021-10-07
0001874824-21-000004	1	Alison Mears	Owner	2021-10-07
0001670254-21-001137	2	Ethan Ash	Director	2021-10-05
0001670254-21-001137	1	Joseph E Lavin	Director	2021-10-05
0001670254-21-001134	2	Bassel Jouni	Cofounder & CTO	2021-10-06
0001670254-21-001134	1	Bilal Jouni	CEO	2021-10-06
0001851491-21-000007	4	Geoffrey McFarlane	Member of Board of Directors	2021-10-06
0001851491-21-000007	3	Gene Song	Chief Revenue Officer	2021-10-06
0001670254-21-001137	3	Robert Frisch	Co-Founder and CEO	2021-10-01
0001851491-21-000007	1	Mark Lynn	Chief Executive Officer	2021-10-06
0001851491-21-000007	2	Morgan McLachlan	Chief Product Officer	2021-10-06
0001886169-21-000002	1	Justin Lyle	CEO	2021-10-06
0001885405-21-000001	1	Brandon McGill	CEO	2021-10-06
0001670254-21-001132	3	Dwi Sutandar	CEO/Co-founder	2021-10-04
0001670254-21-001132	2	Christopher Jing	COO/Co-founder	2021-10-04
0001670254-21-001132	1	Lin Sun Fa	CTO/Co-founder	2021-10-04
0001670254-21-001130	1	Cindy Damarillo	CFO	2021-10-05
0001670254-21-001130	2	Winston Damarillo	CEO	2021-10-05
0001797422-21-000004	1	Kyle LaFond	Director	2021-10-06
0001873797-21-000004	1	Laura Yochum	President	2021-10-06
0001873797-21-000003	1	Lisa Welch	Co-Owner	2021-10-06
0001873797-21-000002	1	Darren Carter	Co-Owner	2021-10-06
0001661933-21-000003	5	Mike Fischer	Board Member	2021-10-05
0001661933-21-000003	6	Lou Fasulo	Board Member	2021-10-05
0001886475-21-000001	1	Donald Scott II	Manager	2021-10-05
0001886475-21-000001	2	Ismael El-Amin	Manager	2021-10-05
0001670254-21-001123	1	Alok Jain	Co-founder, CEO	2021-10-05
0001670254-21-001126	1	Ted Huffman	Board Member	2021-10-01
0001670254-21-001126	2	Peter Reschke	Board member	2021-10-01
0001670254-21-001126	3	Christian Braun	Board Member	2021-09-30
0001670254-21-001126	4	Christian Braun	Collector of Collectors & CEO	2021-09-30
0001670254-21-001128	1	Raffi George Vartanian	CEO	2021-09-20
0001670254-21-001128	2	Patrick Johnson	Founder & COO	2021-09-20
0001670254-21-001124	3	Victor Charles	CFO	2021-10-01
0001670254-21-001124	2	Kevin Charles	CEO	2021-10-01
0001670254-21-001124	1	Francisco Martin	CMO	2021-10-01
0001661933-21-000003	4	Tony Abena	Board Member	2021-10-05
0001661933-21-000003	1	John Maffei	President & CEO	2021-10-05
0001661933-21-000003	2	Grant Farwell	Chairman & Founder	2021-10-05
0001661933-21-000003	3	Mark Wasowicz	Chief Financial Officer	2021-10-05
0001669191-21-001011	2	Patrick Adam Carlton	Principal Financial Officer	2021-10-05
0001669191-21-001011	1	Patrick Adam Carlton	Principal Executive Officer	2021-10-05
0001669191-21-001011	3	Patrick Adam Carlton	Principal Accounting Officer	2021-10-05
0001746059-21-000490	1	Morriss Partee	Owner and Founder	2021-10-05
0001669191-21-001009	3	Bruce  Riezenman	Board Member	2021-10-05
0001669191-21-001009	1	Pier Francesco Giacopelli	Principal Executive Officer	2021-10-05
0001669191-21-001009	2	Pier Francesco Giacopelli	Board Member	2021-10-05
0001665160-21-001778	1	Stephen Young	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-10-05
0001669191-21-001006	1	John Clark	Principal Executive Officer	2021-10-05
0001669191-21-001006	2	John Clark	Principal Financial Officer	2021-10-05
0001669191-21-001006	6	Marc Potvin	Board Member	2021-10-05
0001669191-21-001006	3	John Clark	Principal Accounting Officer	2021-10-05
0001669191-21-001006	4	John Clark	Board Member	2021-10-05
0001669191-21-001006	5	Peter Hanson	Board Member	2021-10-05
0001670254-21-001119	1	Barry Palmer	Co-founder and Director	2021-10-05
0001670254-21-001119	2	Russell Colman	Treasurer	2021-10-05
0001670254-21-001119	3	Josh Simons	Co-founder and CEO	2021-10-05
0001644600-21-000106	3	Terri Lubaroff	Director	2021-10-05
0001644600-21-000106	2	Jeff Annison	Director	2021-10-05
0001644600-21-000106	1	Paul Scanlan	Co-Founder, Chief Executive Officer, Chief Financial Officer and Treasurer	2021-10-05
0001746059-21-000489	1	Daniel Minzer	Owner and Founder	2021-10-05
0001849264-21-000002	1	Malcolm A. Fontier	CEO	2021-10-05
0001884224-21-000003	1	Damon Vanzant	COO	2021-10-02
0001670254-21-001117	1	Rachel Mastrangelo	Vice president	2021-09-23
0001670254-21-001115	3	Simon Melov	CEO	2021-09-30
0001670254-21-001115	2	Mark Lucanic	CTO	2021-09-30
0001670254-21-001115	1	Gordon J Lithgow	Fellow	2021-10-04
0001665160-21-001775	1	Vincent Bryan III	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-10-04
0001670254-21-001118	2	Mark Lucanic	CTO	2021-10-04
0001670254-21-001118	1	Gordon J Lithgow	Fellow	2021-10-04
0001860996-21-000003	2	Grant Jordan	Director	2021-10-04
