ACCESSION_NUMBER	ID	PERSONSIGNATURE	PERSONTITLE	SIGNATUREDATE
0001665160-22-000156	3	Constantin Pellissier	Director	2022-01-25
0001665160-22-000156	4	Phil Howarth	Director	2022-01-25
0001665160-22-000156	1	Patrick Sebile	President and CEO, Principal Financial Officer and Principal Accounting Officer	2022-01-25
0001665160-22-000156	2	Thomas Marchard	Chairman	2022-01-25
0001665160-22-000154	2	Thomas Marchard	Chairman	2022-01-25
0001665160-22-000154	3	Phil Howarth	Director	2022-01-25
0001665160-22-000154	4	Constantin Pellissier	Director	2022-01-25
0001665160-22-000154	1	Patrick Sebile	President and CEO	2022-01-25
0001665160-22-000153	1	Patrick Sebile	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-01-25
0001665160-22-000151	1	Isaac Hayes III	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-01-25
0001746059-22-000042	1	Kathryn Read	Owner and Founder	2022-01-25
0001665160-22-000149	1	Edward McMahon	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-01-25
0001665160-22-000149	2	Josh Franklin	Director	2022-01-25
0001665160-22-000149	3	Christinia Marc	Director	2022-01-25
0001665160-22-000149	4	Jerry Lang	Director	2022-01-25
0001906369-22-000002	1	Nicole Waltenbaugh	President	2022-01-25
0001827297-22-000001	1	William Hudenko	CEO, Trusst Health Inc.	2022-01-25
0001665160-22-000148	1	Rajini Anachi	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-01-25
0001665160-22-000145	2	James Agate	Chief Operations Officer, Director	2022-01-25
0001665160-22-000145	1	Alex Brent	CEO, President, Chair of the Board of Directors, Chief Financial Officer, Secretary	2022-01-25
0001665160-22-000143	1	Nathaniel Clark	CEO, Principal Executive Officer and Director, Principal Financial Officer, Principal Accounting Officer and Chairman	2022-01-25
0001670254-22-000079	2	Mike Brown	Founder and President	2022-01-24
0001670254-22-000079	1	Andrew Weeks	Founder and Chairman	2022-01-24
0001746059-22-000040	1	Charles Morgridge	Owner and President	2022-01-24
0001746059-22-000041	1	Dakota Rudloff-Eastman	Owner and Founder	2022-01-24
0001665160-22-000139	1	Gary Kohn	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer.	2022-01-24
0001747584-22-000003	1	Bryan Garcia	President & CEO	2022-01-24
0001665160-22-000141	1	Austen Price	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-01-24
0001665160-22-000137	1	Brad Price	CEO, Principal Executive Officer and Director, Principal Financial Officer, and Principal Accounting Officer	2022-01-24
0001665160-22-000136	1	Ben Chang	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-01-24
0001665160-22-000135	1	Kevin McGregor	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-01-24
0001669191-22-000056	2	Bruce  Weber	Principal Financial Officer	2022-01-24
0001669191-22-000056	1	Dennis  Dresser	Principal Executive Officer	2022-01-24
0001669191-22-000056	3	Bruce  Weber	Principal Accounting Officer	2022-01-24
0001669191-22-000056	4	Dennis  Dresser	Board Member	2022-01-24
0001669191-22-000056	5	Xugang Li	Board Member	2022-01-24
0001669191-22-000056	6	Bruce  Weber	Board Member	2022-01-24
0001903974-22-000001	1	Amy Mitchell	President	2022-01-24
0001746059-22-000039	1	TIFFANY WEST	Owner	2022-01-24
0001665160-22-000133	1	Todd D. Wiebusch	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-01-24
0001665160-22-000132	1	Emilie Joly	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2022-01-24
0001665160-22-000130	3	Bobby Hulter	Secretary	2022-01-24
0001665160-22-000130	2	David Adams	Treasurer	2022-01-24
0001665160-22-000130	1	Joshua Resnick	CEO, CTO, President and Director	2022-01-24
0001665160-22-000127	1	Deep Chakraborty	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2022-01-24
0001888564-22-000002	1	Sinikiwe Stephanie Dhliwayo	Founder and CEO	2021-10-29
0001884224-22-000002	1	Damon Vanzant	COO	2021-10-02
0001670254-22-000073	2	Mo Hamzian	Cofounder & CEO	2022-01-20
0001670254-22-000073	1	John Gunn	Cofounder & Vice President	2022-01-20
0001670254-22-000078	4	Damion Boyer	Co-Founder / COO	2022-01-20
0001670254-22-000078	3	Myorr	Janha	2022-01-20
0001670254-22-000078	2	Paresh Soni	CEO & Board director	2022-01-20
0001670254-22-000078	1	John Burke	Advisor	2022-01-20
0001670254-22-000069	2	Michael Libes	Co-founder & CEO	2022-01-19
0001670254-22-000069	1	Jumaane Tafawa	Mr	2022-01-21
0001670254-22-000071	6	Darlington Onyeagoro	Co-founder/CEO	2022-01-21
0001670254-22-000071	5	Vivian Onyeagoro	Director	2022-01-21
0001670254-22-000071	4	OLAYEMI NASIRU	CFO	2022-01-21
0001670254-22-000071	2	Avi Emmanuel Umukoro	Mr	2022-01-21
0001670254-22-000071	1	Jon Dishotsky	Director	2022-01-21
0001670254-22-000075	1	Jim Iversen	Co-Founder, CEO	2021-11-30
0001670254-22-000076	3	Mike Jacobson	Writer/Director	2022-01-07
0001670254-22-000076	2	Merritt Reid	Producer	2022-01-07
0001670254-22-000076	1	Brian Ogden	Writer/Producer	2022-01-07
0001670254-22-000071	3	David Ojochenemi Echu	CTO Chief Technology Officer	2022-01-21
0001670254-22-000067	1	Galen Karlan-Mason	President and CEO	2022-01-21
0001746059-22-000038	1	Tito Jackson	Owner and Founder	2022-01-21
0001851491-22-000001	3	Gene Song	Chief Revenue Officer	2022-01-21
0001851491-22-000001	1	Mark Lynn	Chief Executive Officer	2022-01-21
0001851491-22-000001	4	Geoffrey McFarlane	Member of Board of Directors	2022-01-21
0001851491-22-000001	2	Morgan McLachlan	Chief Product Officer	2022-01-21
0001665160-22-000126	1	Carman Cook	CEO, Principal Executive Officer and Director	2022-01-21
0001898300-22-000001	1	Chad Horstman	Founder & Chairman	2022-01-21
0001898300-22-000001	2	Charley Clemens	Chief Operating Officer	2022-01-21
0001898300-22-000001	3	Scott Hale	CEO	2022-01-21
0001683168-22-000381	1	H. Matthew Chambers	CEO	2022-01-21
0001833112-22-000002	1	/s/ Konrad Dabrowski	Treasurer, Secretary, and CFO	2022-01-21
0001823177-22-000001	1	/s/ Jennua Hua	President	2022-01-21
0001665160-22-000125	1	John G. McGarvey	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-01-21
0001746059-22-000037	1	Ibraheem Abdul-Malik	Owner and Founder	2022-01-21
0001665160-22-000124	2	Richard F Hoskins	Director	2022-01-21
0001665160-22-000124	1	Arnold Leitner	CEO, Principal Executive Officer and Director, Principal Financial Officer	2022-01-21
0001665160-22-000122	1	Arnold Leitner	CEO, Principal Executive Officer and Director, Principal Financial Officer	2022-01-21
0001665160-22-000122	2	Richard F Hoskins	Director	2022-01-21
0001746059-22-000036	1	Tamramarie Bevill	Owner and Founder	2022-01-21
0001683168-22-000359	1	/s/ Matthew Chambers	CEO	2022-01-21
0001670254-22-000063	2	Jane Cui	Board member	2022-01-19
0001099910-22-000018	1	/s/ Jonathan Navarrete	CEO and Founder	2022-01-20
0001865079-22-000001	2	Maggie Chui	Co-Founder & COO	2022-01-18
0001865079-22-000001	1	Bryan Pham	Co-Founder & CEO	2022-01-18
0001670254-22-000063	3	Connie Wan	CEO & Founder	2022-01-19
0001670254-22-000063	1	li jun he	board member	2022-01-19
0001670254-22-000065	3	Josh Burtnett	Chief Strategy Officer (CSO)	2022-01-12
0001670254-22-000065	1	Dakotah Joseph Apostolou	CEO	2022-01-12
0001670254-22-000065	2	Dmitriy Zasyatkin	COO	2022-01-12
0001644600-22-000006	1	Joshua Resnick	Chief Executive Officer, Principal Financial Officer, Principal Accounting Officer, Director	2022-01-20
0001644600-22-000004	3	Paul Powers	Chief Business Development Officer and Director	2022-01-20
0001644600-22-000004	2	James McGinley	Chief Executive Officer,President, and Director	2022-01-20
0001644600-22-000004	4	Neil Goulden	Chief Administrative Officer, Treasurer, Secretary, and Director	2022-01-20
0001644600-22-000004	1	Christopher Headrick	Founder, Executive Chairman, and Chief Technology Officer	2022-01-20
0001613899-22-000001	1	Stephen Burnett	Chairman	2022-01-20
0001866542-22-000001	1	Maria Crisler by Sean Fuellhart POA	CEO	2022-01-20
0001746059-22-000035	1	Rebecca Murphy	Owner	2022-01-20
0001665160-22-000120	1	Arnold Leitner	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-01-20
0001746059-22-000034	1	Ashley Wataon	Owner and CEO	2022-01-20
0001665160-22-000118	1	Jim Handoush	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2022-01-20
0001746059-22-000033	1	Bradley Gakenheimer	CEO and Founder	2022-01-20
0001746059-22-000032	1	Adenike John	Owner and Founder	2022-01-20
0001665160-22-000117	1	Katya Sverdlov	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2022-01-20
0001665160-22-000116	1	Reza Khademi	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-01-20
0001746059-22-000031	1	David Griffiths	Owner and CEO	2022-01-20
0001670254-22-000061	1	Gisella Marlene Castillo Ghiotto	CFO	2022-01-18
0001670254-22-000058	2	Aaron WEIDEMAN	CEO/Founder	2022-01-18
0001670254-22-000058	1	John Fitzgerald Lewis	COO/Founder	2022-01-18
0001746059-22-000030	1	Eric Flanagan	Owner and Founder	2022-01-19
0001670254-22-000061	2	Giancarlo Castillo Ghiotto	Founder & CEO	2022-01-18
0001740075-22-000001	1	Andreas Roussos	CEO	2022-01-19
0001788590-22-000003	2	James Parker	Founder	2022-01-19
0001788590-22-000003	1	Christopher Lay	Founder	2022-01-19
0001788590-22-000002	3	Bruce Berkoff	Chief Marketing Officer	2022-01-19
0001788590-22-000002	1	Terje Skotheim	Chief Executive Officer	2022-01-19
0001788590-22-000002	2	Gordon Davidson	Director	2022-01-19
0001788590-22-000001	2	Raymond Li	Founder & Chief Executive Officer	2022-01-19
0001788590-22-000001	1	Raymond Li	Founder & Chief Executive Officer	2022-01-19
0001788590-22-000001	3	Mark Zheng	President	2022-01-19
0001885290-22-000002	1	/s/ David Zimmerman	President / Founder	2022-01-19
0001665160-22-000115	1	Chris James	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-01-19
0001746059-22-000028	1	Martel Matthews	Owner and Founder	2022-01-19
0001670254-22-000056	2	Amanda Mariatti	CMO	2022-01-10
0001670254-22-000056	3	Michael Esber	CEO	2022-01-06
0001670254-22-000056	1	ivan brisot	CFO	2022-01-11
0001896319-22-000001	1	Natasha Birge	President	2022-01-19
0001665160-22-000113	1	Megan Hayes	Co-CEO and Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2022-01-19
0001665160-22-000113	2	Kimberly Reilly	Co-CEO and Principal Executive Officer, Director	2022-01-19
0001665160-22-000110	1	Matthew Fleck	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-01-19
0001669191-22-000053	6	Pamela Contag	Board Member	2022-01-19
0001669191-22-000053	1	Pamela Contag	Principal Executive Officer	2022-01-19
0001669191-22-000053	4	Gregory Schiffman	Board Member	2022-01-19
0001669191-22-000053	3	Pamela Contag	Principal Accounting Officer	2022-01-19
0001669191-22-000053	7	Mark Frohlich	Board Member	2022-01-19
0001669191-22-000053	2	Pamela Contag	Principal Financial Officer	2022-01-19
0001669191-22-000053	5	Cathy Sohn	Board Member	2022-01-19
0001665160-22-000107	1	Patrick Sebile	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-01-19
0001864936-22-000001	1	Carolyn Potz	Manager	2022-01-19
0001856715-22-000002	3	Tom Leonard	Director	2022-01-19
0001856715-22-000002	1	Robert J. Selfridge	President & CEO	2022-01-19
0001856715-22-000002	2	Jamie Holt	Chief Operating Officer	2022-01-19
0001665160-22-000104	1	John Fanning Jr.	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-01-18
0001746059-22-000027	2	William Holdenstern	Owner and CoFounder	2022-01-18
0001174199-22-000001	1	Lutao Ning	CEO	2022-01-18
0001665160-22-000102	2	Joe Rolston	Principal Financial Officer and Principal Accounting Officer	2022-01-18
0001665160-22-000102	1	Douglas Giampapa	CEO, Principal Executive Officer and Director	2022-01-18
0001746059-22-000027	1	Rahul Dharod	Owner and CoFounder	2022-01-18
0001665160-22-000101	1	Ryan Beachum	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-01-18
0001747584-22-000002	1	Cullen Kasunic	Manager, Chief Financial Officer	2022-01-18
0001669191-22-000051	2	Peter  Goodman	Principal Financial Officer	2022-01-18
0001669191-22-000051	3	Peter  Goodman	Principal Accounting Officer	2022-01-18
0001669191-22-000051	1	Peter  Goodman	Principal Executive Officer	2022-01-18
0001669191-22-000051	4	Peter  Goodman	Board Member	2022-01-18
0001669191-22-000049	4	Alan Rodriguez	Board Member	2022-01-18
0001669191-22-000049	1	Alan Rodriguez	Principal Executive Officer	2022-01-18
0001669191-22-000049	2	Alan Rodriguez	Principal Financial Officer	2022-01-18
0001669191-22-000049	3	Alan Rodriguez	Principal Accounting Officer	2022-01-18
0001746059-22-000026	1	Adam LaClave	Owner and CoFounder	2022-01-18
0001746059-22-000026	2	Zach Vannieuwenhuyze	Owner and CoFounder	2022-01-18
0001746059-22-000025	1	Ashley Sheehan	Owner and Founder	2022-01-18
0001670254-22-000054	1	Josh Terry	Co Founder - Head of Marketing and Implementation	2022-01-17
0001665160-22-000099	1	Robert Niichel	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-01-18
0001781955-22-000004	1	Andrew Thompson	Founder and CEO	2022-01-18
0001781955-22-000003	1	Ben White	Founder and CEO	2022-01-18
0001665160-22-000098	1	Sener Korkusuz	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-01-18
0001886475-22-000001	2	Ismael El-Amin	Manager	2021-10-05
0001886475-22-000001	1	Donald Scott II	Manager	2021-10-05
0001876684-22-000005	1	Julia Donohue	Secretary	2022-01-09
0001808907-22-000001	1	Chris Boyd	CO-FOUNDER / CEO	2022-01-18
0001808907-22-000001	5	Tonya Wearner	Co-Founder / Board	2022-01-18
0001808907-22-000001	6	Brad Seipp	Co-Founder / Board	2022-01-18
0001808907-22-000001	2	Ben Acott	Co-Founder / Board	2022-01-18
0001808907-22-000001	4	Ryan Mulvany	Co-Founder / Board	2022-01-18
0001808907-22-000001	3	Marcelo Kertesz	Co-Founder / Board	2022-01-18
0001901890-22-000002	1	Marco Vallejo Jr	president	2022-01-18
0001901890-22-000001	1	Asha Cannon	President	2022-01-18
0001746059-22-000024	1	Debonette Wyatt	Owner and Founder	2022-01-18
0001670254-22-000052	1	Hector Saldivar	Founder	2022-01-14
0001665160-22-000097	1	Ron L. Wilson, II	CEO, Principal Executive Officer and Director, Principal Financial Officer, and Principal Accounting Officer	2022-01-14
0001665160-22-000096	1	Claudio Randal Serafini	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2022-01-14
0001670254-22-000051	1	Rony Hage	Founder and CEO	2022-01-13
0001746059-22-000023	1	Joshua Cannon	Owner and COO	2022-01-14
0001665160-22-000095	1	Nelson Zambrana	CEO, CTO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-01-14
0001690433-22-000001	5	Jonathan Meltzer	Board Member	2022-01-14
0001690433-22-000001	4	Ralph Greene	Board Member	2022-01-14
0001690433-22-000001	2	Dom Curcio	Board Member	2022-01-14
0001690433-22-000001	1	Jeff Lewis	CEO	2022-01-14
0001690433-22-000001	3	Andrew Siegel	Board Member	2022-01-14
0001520512-22-000001	1	Frank I. Igwealor by Sean Fuellhart POA	CEO	2022-01-14
0001669191-22-000047	2	R. Glenn Kirk	Principal Financial Officer	2022-01-14
0001669191-22-000047	3	R. Glenn Kirk	Principal Accounting Officer	2022-01-14
0001669191-22-000047	4	James Gaspard	Board Member	2022-01-14
0001669191-22-000047	5	Charles Guillory	Board Member	2022-01-14
0001669191-22-000047	1	John Honour	Principal Executive Officer	2022-01-14
0001669191-22-000047	6	R. Glenn Kirk	Board Member	2022-01-14
0001669191-22-000047	7	John Honour	Board Member	2022-01-14
0001670254-22-000048	1	David A Goldberg	Investor	2022-01-13
0001670254-22-000048	2	Ari S. Goldberg	Founder & CEO	2022-01-13
0001670254-22-000046	1	Josh Clemente	Founder, President	2022-01-14
0001670254-22-000046	2	Sam Corcos	Co-founder, CEO	2022-01-13
0001746059-22-000022	2	Thomas Pytko	Owner and CoFounder	2022-01-14
0001746059-22-000022	1	Kayley Stasiewski	Owner and CoFounder	2022-01-14
0001840688-22-000002	1	Tariq Khan by Sean Fuellhart POA	CEO	2021-12-01
0001665160-22-000094	1	Daniel Lyons	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-01-14
0001746059-22-000021	1	Adam Joseph Baiardi	Mr.	2022-01-14
0001746059-22-000020	1	Charlotte Troy	CEO	2022-01-14
0001840688-22-000001	1	Waleed Shamsid-Deen by Sean Fuellhart POA	CEO	2022-01-14
0001665160-22-000092	1	Erika Guerrero	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2022-01-14
0001746059-22-000019	1	Joseph Chase	Owner	2022-01-14
0001670254-22-000042	2	Steve Taplin	Co-Founder, CEO	2022-01-12
0001670254-22-000042	1	David W TurnerJr	Manager and Advisor	2022-01-13
0001665160-22-000090	1	Darpan Saini	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Office	2022-01-13
0001670254-22-000044	1	Paul Evers	Co-founder / CEO	2022-01-12
0001746059-22-000018	1	Ibraheem Abdul-Malik	Owner	2022-01-13
0001665160-22-000088	1	Tom Kenney	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-01-13
0001861745-22-000005	1	Brandon Thurman	Founder & President	2022-01-04
0001746059-22-000017	2	Michael Brune	Owner and CoFounder	2022-01-13
0001746059-22-000017	1	Kimberly DeStefano	Owner and CoFounder	2022-01-13
0001665160-22-000086	1	Diana Sabacinski	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-01-13
0001665160-22-000085	1	Arthur Moye	CEO and Managing Member, Principal Financial Officer, and Principal Accounting Officer	2022-01-13
0001746059-22-000016	1	Tomas Nenortas	Owner and Founder	2022-01-13
0001861745-22-000004	1	Brandon Thurman	Founder & President	2022-01-04
0001736664-22-000001	1	Joseph Daniluk by Sean Fuellhart POA	CEO	2022-01-13
0001669191-22-000045	5	David Sterling	Board Member	2022-01-13
0001669191-22-000045	1	James Mulford	Principal Executive Officer	2022-01-13
0001669191-22-000045	2	James Mulford	Principal Financial Officer	2022-01-13
0001669191-22-000045	3	James Mulford	Principal Accounting Officer	2022-01-13
0001669191-22-000045	4	James Mulford	Board Member	2022-01-13
0001669191-22-000045	6	Roderick McLean	Board Member	2022-01-13
0001669191-22-000043	5	Bruce Watanabe	Board Member	2022-01-13
0001669191-22-000043	2	Thu Truong	Principal Financial Officer	2022-01-13
0001669191-22-000043	1	Bruce Watanabe	Principal Executive Officer	2022-01-13
0001669191-22-000043	4	Thu Truong	Board Member	2022-01-13
0001669191-22-000043	3	Thu Truong	Principal Accounting Officer	2022-01-13
0001669191-22-000041	3	Evelyn Watters	Principal Accounting Officer	2022-01-13
0001669191-22-000041	4	Monica Brady	Board Member	2022-01-13
0001669191-22-000041	5	Evelyn Watters	Board Member	2022-01-13
0001669191-22-000041	1	Evelyn Watters	Principal Executive Officer	2022-01-13
0001669191-22-000041	2	Monica Brady	Principal Financial Officer	2022-01-13
0001665160-22-000083	1	Mark Walker	CEO, Principal Executive Officer, Director, Principal Financial Officer, and Principal Accounting Officer	2022-01-13
0001904386-22-000001	1	Scottie Smith II	Managing Member of the Manager, Oakwood Legacy Holdings, LLC	2022-01-12
0001670254-22-000029	2	Jeromy Sonne	CEO	2022-01-11
0001670254-22-000029	1	Gregory Sadetsky	CTO	2022-01-11
0001670254-22-000035	2	Sai Krishna Musunuru	FOUNDER & CEO	2022-01-12
0001670254-22-000035	1	Sri Nagesh Kotipalli	Vice President	2022-01-12
0001670254-22-000037	3	Andrew Prell	CEO	2022-01-10
0001670254-22-000037	2	EMERSON GALFO	CFO	2022-01-10
0001670254-22-000037	1	Frank Ballouz	Mr.	2022-01-11
0001670254-22-000039	2	Darcy Burner	CEO	2022-01-11
0001670254-22-000039	1	Jonathan S. Shapiro	President	2022-01-12
0001670254-22-000032	2	Joel A Adams	Founder and CEO	2022-01-11
0001897102-22-000001	1	David A Kaisel	Owner	2022-01-12
0001670254-22-000032	1	Mary Andrade	CFO	2022-01-11
0001899900-22-000001	1	/s/ Lynne Koenigsberg	President	2022-01-12
0001864603-22-000001	1	Vincent Marini	Manager of the Managing Member of the Issuer	2022-01-12
0001669191-22-000039	3	Joshua  Leavitt	Principal Accounting Officer	2022-01-12
0001669191-22-000039	4	Jonathan Cooper	Board Member	2022-01-12
0001669191-22-000039	2	Joshua  Leavitt	Principal Financial Officer	2022-01-12
0001669191-22-000039	1	Pierre  Rogers	Principal Executive Officer	2022-01-12
0001669191-22-000039	5	Pierre  Rogers	Board Member	2022-01-12
0001669191-22-000039	6	Joshua  Leavitt	Board Member	2022-01-12
0001665160-22-000081	1	Kirill Gichunts	CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer for FuelGems Inc.	2022-01-12
0001669191-22-000037	1	Zachary Sadow	Principal Executive Officer	2022-01-12
0001669191-22-000037	2	Bina Khan	Principal Financial Officer	2022-01-12
0001669191-22-000037	3	Bina Khan	Principal Accounting Officer	2022-01-12
0001669191-22-000037	4	Christopher Kelley	Board Member	2022-01-12
0001669191-22-000037	5	Cynthia Archer	Board Member	2022-01-12
0001644600-22-000002	5	Fernando Mera	COO	2022-01-11
0001644600-22-000002	4	Mike Andrews	CAO	2022-01-11
0001644600-22-000002	3	Gerhard Human	Co-CTO	2022-01-11
0001644600-22-000002	2	Ian Thomson	Co-CTO	2022-01-11
0001644600-22-000002	1	Erasmus Johannes Venter	Chief Executive Officer	2022-01-11
0001665160-22-000079	1	Pazhani Sundaram	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-01-11
0001665160-22-000077	1	Andrew Maffey	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-01-11
0001665160-22-000077	2	Frank Golbeck	Director	2022-01-11
0001665160-22-000076	1	Ted Gee	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-01-11
0001665160-22-000075	1	Leonard Snyderman	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-01-11
0001665160-22-000073	1	Thomas Burns	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-01-06
0001812129-22-000001	1	/s/ Sean O'Neill	PRESIDENT	2022-01-11
0001669191-22-000035	7	Rhonda Stevenson	Board Member	2022-01-11
0001669191-22-000035	3	Timothy Alatorre	Principal Accounting Officer	2022-01-11
0001669191-22-000035	1	Rhonda Stevenson	Principal Executive Officer	2022-01-11
0001669191-22-000035	6	Thomas R. Spilker	Board Member	2022-01-11
0001669191-22-000035	5	Timothy Alatorre	Board Member	2022-01-11
0001669191-22-000035	4	James Wolff	Board Member	2022-01-11
0001669191-22-000035	2	Timothy Alatorre	Principal Financial Officer	2022-01-11
0001670254-22-000027	1	William McConnell	Member Manager	2022-01-06
0001670254-22-000027	2	Doug Swim	Member Manager, Producer, Attorney	2022-01-06
0001665160-22-000071	1	John Tangredi	CEO, Principal Executive Officer, Director, Principal Financial Officer, and Principal Accounting Officer	2022-01-10
0001898330-22-000001	1	Michael Loveless	Co-Founder	2022-01-10
0001665160-22-000069	1	Katya Sverdlov	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2022-01-10
0001879956-22-000001	1	Douglas Mochrie	CEO	2022-01-10
0001665160-22-000067	1	Alice Chen	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-01-10
0001746059-22-000015	1	Christopher Becker	Director	2022-01-10
0001746059-22-000014	1	Christopher Becker	Director	2022-01-10
0001746059-22-000013	1	Jodie Ferguson	Member Manager	2022-01-10
0001746059-22-000012	1	Jeffrey Smith	Owner and Founder	2022-01-10
0001746059-22-000011	1	Jeff Similien	Owner and CEO	2022-01-10
0001746059-22-000010	1	Brendan Buell	Owner and Founder	2022-01-10
0001746059-22-000009	1	Ryan Becker	Managing Member	2022-01-07
0001861745-22-000003	1	Brandon Thurman	Founder & President	2022-01-04
0001670254-22-000021	1	Ian Annase	Founder & CEO	2022-01-06
0001665160-22-000066	1	Lauren Stokes	CEO, Principal Executive Officer and Director	2022-01-07
0001665160-22-000066	2	Lance Stokes	COO, Controller, Principal Financial Officer and Principal Accounting Officer	2022-01-07
0001670254-22-000023	1	Jason OKeefe	Managing Partner of Business	2022-01-06
0001670254-22-000023	2	Michael Hitchcock	Managing Partner of Business	2022-01-06
0001670254-22-000025	1	Cheryl Cunningham	Founder and CEO	2022-01-07
0001665160-22-000064	1	Carman Cook	CEO, Principal Executive Officer and Director	2022-01-07
0001665160-22-000064	2	Paula DOnofrio	Principal Financial Officer and Principal Accounting Officer	2022-01-07
0001665160-22-000062	1	Jordan Haddad	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-01-07
0001670254-22-000020	2	Luis Lopez	COO	2021-12-15
0001670254-22-000020	3	Dennis Maliani	CEO	2021-12-14
0001670254-22-000020	1	Victor Pisacane	CTO	2021-12-15
0001665160-22-000061	1	Ian Eyberg	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-01-07
0001665160-22-000059	1	Jason Parker	President/Secretary	2022-01-07
0001885290-22-000001	1	/s/ David Zimmerman	President / Founder	2022-01-07
0001665160-22-000058	1	J. Garrett Green	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-01-07
0001665160-22-000057	1	Scott Stowell	CEO	2022-01-07
0001665160-22-000055	2	Joe Rolston	Principal Financial Officer and Principal Accounting Officer	2022-01-07
0001665160-22-000055	1	Douglas Giampapa	CEO, Principal Executive Officer and Director	2022-01-07
0001889280-22-000003	1	Frank Chindamo	President, Chief Financial Officer	2022-01-04
0001670254-22-000018	2	Peter Smith	Co-Founder, President	2022-01-06
0001670254-22-000018	1	Trevor Gormley	Head of Finance and Strategy	2022-01-06
0001670254-22-000018	3	Raven Hernandez	Founder, President	2022-01-06
0001670254-22-000016	2	Joseph Freedman	Chairman	2022-01-05
0001670254-22-000016	3	Jeremy Barnett	CEO	2022-01-05
0001670254-22-000013	2	Joseph Freedman	Chairman	2022-01-06
0001670254-22-000013	1	Bradley Silver	President	2022-01-06
0001670254-22-000016	1	Bradley Silver	President	2022-01-06
0001833215-22-000001	1	Mohammad Mehdizadehnasrabadi	Manager of the Issuer's Managing Member	2022-01-06
0001670254-22-000013	3	Jeremy Barnett	CEO	2022-01-06
0001670254-22-000014	1	Kelly Perkins	Founder & President	2022-01-03
0001665160-22-000053	1	Colin Davis	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer.	2022-01-06
0001665160-22-000051	1	Michael Berk	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-01-06
0001746059-22-000008	1	Kijana Rose	CEO	2022-01-06
