ACCESSION_NUMBER	ID	PERSONSIGNATURE	PERSONTITLE	SIGNATUREDATE
0001670254-21-000679	2	Shubham Bansal	Co-Founder	2021-05-13
0001670254-21-000673	2	Brian Yennie	CTO	2021-05-13
0001670254-21-000673	1	Earl P Cole	CEO	2021-05-13
0001736423-21-000003	2	Vivian Diep	CTO & Director	2021-05-14
0001736423-21-000003	1	Anum Hussain	CEO & Director	2021-05-14
0001805831-21-000002	2	Jon Alain Guzik	CPO & Director	2021-05-14
0001805831-21-000002	1	Rodrigo de Guzman	CEO & Director	2021-05-14
0001669191-21-000528	2	Neil Littman	Principal Financial Officer	2021-05-14
0001669191-21-000528	4	Neil Littman	Board Member	2021-05-14
0001669191-21-000528	3	Neil Littman	Principal Accounting Officer	2021-05-14
0001669191-21-000528	1	Neil Littman	Principal Executive Officer	2021-05-14
0001104659-21-066765	7	/s/ Christy Jones	Board Member	2021-05-14
0001104659-21-066765	1	/s/ Gilbert Clarke	Chief Financial Officer	2021-05-14
0001104659-21-066765	2	/s/ Martha G. Aronson	Board Member	2021-05-14
0001104659-21-066765	3	/s/ Sean D. Carney	Board Member	2021-05-14
0001104659-21-066765	4	/s/ Finny Kuruvilla	Board Member	2021-05-14
0001104659-21-066765	5	/s/ Jeffrey Hitchcock	Board Member	2021-05-14
0001104659-21-066765	6	/s/ Beth A. Brooke	Board Member	2021-05-14
0001841741-21-000003	1	Douglas Yau	Cofounder	2021-05-14
0001844167-21-000008	1	Adrian E. Garcia	CEO	2021-02-17
0001665160-21-000950	1	David Obasiolu	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-05-14
0001665160-21-000948	1	Ben Chang	Interim CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-05-14
0001644600-21-000052	1	Paul Carlisle	Chief Executive Officer, Principal Financial Officer, Principal Accounting Officer, and Director	2021-05-14
0001644600-21-000052	2	James McConnaughay	Chief Operating Officer and Director	2021-05-14
0001477932-21-003149	1	/s/ Alberto Prieto	Chief Executive Officer, Director	2021-05-13
0001669191-21-000526	3	Walter  Dahlberg	Principal Accounting Officer	2021-05-14
0001669191-21-000526	4	Walter  Dahlberg	Board Member	2021-05-14
0001669191-21-000526	5	Temple Drummond	Board Member	2021-05-14
0001669191-21-000526	1	Steve Moore	Principal Executive Officer	2021-05-14
0001669191-21-000526	2	Temple Drummond	Principal Financial Officer	2021-05-14
0001670254-21-000671	2	Rob Kornahrens	CEO - Visionary / Angel Investor	2021-05-11
0001670254-21-000671	1	Garth Schultz	President	2021-05-11
0001670254-21-000669	1	Cameron Robinson	Founder	2021-05-10
0001861670-21-000001	1	James Chris Wall	Manager	2021-05-13
0001665160-21-000945	2	Zeenat William	Principal Financial Officer and Principal Accounting Officer	2021-05-13
0001670254-21-000668	2	Tony Malz	Founder & Chief Executive Officer	2021-05-11
0001670254-21-000668	1	Zachary Schenkler	CTO	2021-05-12
0001802024-21-000002	2	Garrett D. Lash	Manager and Chief Executive Officer	2021-05-13
0001802024-21-000002	1	Ceata E. Lash	Manager	2021-05-13
0001861670-21-000001	2	Andrew Peterson	Manager	2021-05-13
0001665160-21-000945	1	Maya Parbhoe	CEO, Principal Executive Officer and Director	2021-05-13
0001746059-21-000218	1	Richard White	Owner and CoFounder	2021-05-13
0001746059-21-000218	2	Judy White	Owner and CoFounder	2021-05-13
0001746059-21-000217	1	Ryan Bestor	Owner and Founder	2021-05-13
0001746059-21-000216	1	Anthony Deppen	Owner and CoFounder	2021-05-13
0001755767-21-000001	1	Al Mughairy by Sean Fuellhart POA	CEO	2021-05-13
0001644600-21-000051	2	Richard Gamarra	Chairman of the Board of Directors	2021-05-13
0001644600-21-000051	1	Andrew Ulmer	President, Chief Financial Officer, Chief Accounting Officer and Director	2021-05-13
0001746059-21-000215	1	Alejandro Perez	CoOwner and CFO	2021-05-13
0001746059-21-000214	1	Joshua Breault	Owner and Founder	2021-05-13
0001213900-21-026121	7	/s/ Fernando Berdegue	CEO, President and Chairman of the Board of Directors	2021-05-13
0001213900-21-026121	1	/s/ Fernando Berdegue	CEO, President, and Chairman of the Board of Directors	2021-05-13
0001213900-21-026121	2	/s/ Ron Bauer	Director	2021-05-13
0001213900-21-026121	3	/s/ Craig Auringer	Director	2021-05-13
0001213900-21-026121	4	/s/ Sean Zubick	Director	2021-05-13
0001213900-21-026121	5	/s/ Gustavo Mazon	Director	2021-05-13
0001213900-21-026121	6	/s/ Alfredo Kofman	Director	2021-05-13
0001670254-21-000667	3	Thomas Marge	Co-founder & CEO	2021-05-12
0001670254-21-000667	2	Rajan Troll	Mr	2021-05-13
0001670254-21-000667	1	Edwin Fennell	Co-founder & CIO	2021-05-13
0001746059-21-000213	1	Nicholas Bodor	Owner and Founder	2021-05-13
0001670254-21-000666	2	Maxeme Tuchman	CEO + Co-Founder	2021-05-07
0001670254-21-000666	1	Alvaro Sabido	CTO + Co-Founder	2021-05-10
0001669191-21-000524	4	Byron Kwok	Board Member	2021-05-13
0001669191-21-000524	2	David Baker	Board Member	2021-05-13
0001669191-21-000524	1	David Baker	Principal Executive Officer	2021-05-13
0001669191-21-000524	3	Vadim Tarasov	Board Member	2021-05-13
0001746059-21-000212	1	Robert Thompson	Owner and Founder	2021-05-13
0001669191-21-000522	6	James Mulford	Board Member	2021-05-13
0001669191-21-000522	5	Roderick McLean	Board Member	2021-05-13
0001669191-21-000522	1	James Mulford	Principal Executive Officer	2021-05-13
0001669191-21-000522	2	James Mulford	Principal Financial Officer	2021-05-13
0001669191-21-000522	3	James Mulford	Principal Accounting Officer	2021-05-13
0001669191-21-000522	4	David Sterling	Board Member	2021-05-13
0001852116-21-000002	1	Anna Baird	Owner	2021-05-13
0001670254-21-000663	1	Grey Williams	CFO	2021-05-10
0001665160-21-000943	1	Paolo Tiramani	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-05-12
0001665160-21-000943	2	Galiano Tiramani	Founder and Director	2021-05-12
0001670254-21-000663	2	Michael Kaczkowski	Founder, CEO	2021-05-10
0001670254-21-000663	3	David Moody	CMO	2021-05-07
0001670254-21-000663	4	David Moody	CMO	2021-05-07
0001670254-21-000663	5	David Moody	CMA	2021-05-07
0001670254-21-000663	6	I Ernest Butler III	CCO	2021-05-07
0001670254-21-000663	8	Michael Kaczkowski	Founder, CEO	2021-05-06
0001670254-21-000663	7	DAWN M HYNDAN	Corporate Secretary	2021-05-07
0001669191-21-000520	2	Ray Fares	Principal Financial Officer	2021-05-12
0001669191-21-000520	4	Ray Fares	Board Member	2021-05-12
0001669191-21-000520	3	Ray Fares	Principal Accounting Officer	2021-05-12
0001669191-21-000520	1	Ray Fares	Principal Executive Officer	2021-05-12
0001665160-21-000941	1	Edward Vincent	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-05-12
0001799973-21-000001	1	Lindsey Hoell	CEO, Director	2021-05-12
0001861588-21-000002	1	Patrick Jones by Sean Fuellhart POA	CEO	2021-05-12
0001746059-21-000211	1	Bradley Gakenheimer	CEO and Cofounder	2021-05-12
0001746059-21-000210	1	Shelby Terstriep	President	2021-05-12
0001848773-21-000002	1	Felix Florez II	Manager	2021-05-11
0001835960-21-000003	1	Chris Ellis	CEO, Director	2021-05-11
0001835960-21-000003	2	Sangyeop Sam Kwak	CSO, Director	2021-05-11
0001835960-21-000003	3	Bryant Laitipaya	Head of Operations	2021-05-11
0001670254-21-000661	1	Charles Gaillard	Co-founder	2021-05-11
0001670254-21-000661	2	Kent Kemmish	CEO and Founder	2021-05-07
0001665160-21-000940	1	Harrison Gross	CEO, Principal Executive Officer, Director	2021-05-11
0001665160-21-000940	2	Konrad Dabrowski	CFO, Principal Financial Officer, Principal Accounting Officer	2021-05-11
0001670254-21-000659	2	Robert Michael Gallagher	CTO	2021-05-05
0001670254-21-000659	1	Richard Fleeman	COO	2021-05-05
0001670254-21-000659	4	Phillip Daneshyar	CEO	2021-05-05
0001670254-21-000659	3	paul soanes	Director	2021-05-05
0001670254-21-000657	2	Jiarui Li	President & CEO	2021-05-07
0001670254-21-000657	1	Marshall Edgell	Founder & Secretary	2021-05-07
0001755583-21-000004	1	Amir Fassihi	Founder	2021-05-11
0001670254-21-000655	1	Brian Mandelin	co-founder and coo	2021-05-07
0001670254-21-000655	2	Cassondra Simpson	co-founder	2021-05-07
0001670254-21-000655	4	Daniel Cruz	co-founder and CEO	2021-05-06
0001670254-21-000655	3	Nicholas Haggmark	CTO	2021-05-07
0001670254-21-000654	1	John Almeida	Founder and CEO	2021-05-11
0001666102-21-000014	1	Tianyuan Gu	Chairman	2021-05-11
0001861403-21-000001	1	Jermil Martin	Owner	2021-05-11
0001859717-21-000001	1	Joanna Bartholomew	Manager	2021-05-11
0001746059-21-000209	1	Bobby McAfee-Leason	Owner and Founder	2021-05-11
0001670254-21-000652	1	DevRaj Patel	Founder & CEO	2021-05-05
0001821982-21-000012	1	Potito Leccese	Owner	2021-05-11
0001860044-21-000001	1	/s/ Sydney Chasin	Chief Executive Officer and Director	2021-05-10
0001834420-21-000004	2	Israel Idonije	Co-Founder & Chief Strategy Officer	2021-05-10
0001834420-21-000004	1	Horace L. Flournoy	Co-Founder & Chief Executive Officer	2021-05-10
0001817571-21-000001	1	SaLisa L. Berrien	CEO & Director	2021-05-10
0001670254-21-000650	2	William Stringer	Co-Founder & CEO	2021-05-07
0001670254-21-000650	1	Stephen Grinalds	CTO	2021-05-07
0001670254-21-000648	1	Ashley Etling	CEO, Co-Founder	2021-05-06
0001670254-21-000648	2	Chantal Emmanuel	CTO, Co-Founder	2021-05-06
0001665160-21-000937	1	Mark Daniel Farb	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-05-10
0001665160-21-000934	1	Sean Ryan	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2021-05-10
0001707193-21-000004	1	Eric S Quick	Board Chairman	2021-05-10
0001665160-21-000933	1	Arthur Erickson	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2021-05-10
0001860687-21-000002	1	Terry Thomsen	President	2021-05-10
0001792754-21-000005	1	Ethan Winner	CEO	2021-05-10
0001669191-21-000518	8	Timmy  Chou	Board Member	2021-05-10
0001669191-21-000518	7	Lawrence Toll	Board Member	2021-05-10
0001669191-21-000518	5	John Lawson	Board Member	2021-05-10
0001669191-21-000518	6	Chris Tew	Board Member	2021-05-10
0001669191-21-000518	4	William W Crossman	Board Member	2021-05-10
0001669191-21-000518	3	Timmy  Chou	Principal Accounting Officer	2021-05-10
0001669191-21-000518	2	Timmy  Chou	Principal Financial Officer	2021-05-10
0001669191-21-000518	1	William W Crossman	Principal Executive Officer	2021-05-10
0001669191-21-000515	5	Antoine Allain	Board Member	2021-05-10
0001669191-21-000515	6	Eve Mitchell	Board Member	2021-05-10
0001669191-21-000515	3	Fabrice Allain	Principal Accounting Officer	2021-05-10
0001669191-21-000515	2	Fabrice Allain	Principal Financial Officer	2021-05-10
0001669191-21-000515	1	Fabrice Allain	Principal Executive Officer	2021-05-10
0001669191-21-000515	4	Fabrice Allain	Board Member	2021-05-10
0001669191-21-000515	7	Stephanie Haak	Board Member	2021-05-10
0001669191-21-000515	8	Ratna Madeka	Board Member	2021-05-10
0001669191-21-000515	9	Khalid Taylor	Board Member	2021-05-10
0001669191-21-000515	10	Ray Young	Board Member	2021-05-10
0001728559-21-000001	1	David Bleznak	Director	2021-05-10
0001728559-21-000001	2	Adam Bleznak	Director	2021-05-10
0001746059-21-000208	1	Kara Fambro	Owner and Founder	2021-05-10
0001746059-21-000207	1	Ralph Rapa	Owner and CoFounder	2021-05-10
0001849824-21-000003	1	Kimberly Agnew	Owner	2021-05-10
0001816293-21-000003	1	Lloyd Allen Heneveld Jr.	Director	2021-05-10
0001782185-21-000001	1	Benjamin Moe	Founder, CEO	2021-05-10
0001782185-21-000001	2	Thomas Barnes	Chief Product Officer	2021-05-10
0001669191-21-000511	1	Patrick Piper	CEO	2021-05-10
0001725994-21-000004	2	/s/Christine Strzalka	Director	2021-05-07
0001725994-21-000004	1	/s/Caroline Strzalka	Director	2021-05-07
0001831893-21-000004	1	/s/Gagan Biyani	CEO	2021-05-07
0001746059-21-000206	1	Denise Butts	Owner and Founder	2021-05-07
0001669191-21-000510	2	Sean  Castle	Principal Financial Officer	2021-05-07
0001669191-21-000510	4	Patrick  Piper	Board Member	2021-05-07
0001669191-21-000510	3	Sean  Castle	Principal Accounting Officer	2021-05-07
0001669191-21-000510	1	Patrick  Piper	Principal Executive Officer	2021-05-07
0001670254-21-000646	3	David Walker	President and CEO	2021-05-05
0001670254-21-000646	2	David M. Walker, Esq.	Chief Executive Officer	2021-05-05
0001670254-21-000646	1	Andrew Levy	Chief Financial Officer	2021-05-05
0001665160-21-000931	1	Jonas Frey	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2021-05-07
0001836520-21-000005	1	Barry Marcel Benson	CEO / Manager	2021-05-07
0001852943-21-000005	1	Paul SKillicorn	CEO	2021-05-07
0001860687-21-000001	1	Terry Thomsen	President	2021-05-07
0001850557-21-000001	1	Richard Miles by Sean Fuellhart POA	Manager	2021-05-07
0001665160-21-000929	1	Linda Beckett	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-05-07
0001665160-21-000928	1	Darren Enenstein	CEO, CFO, Chairman of the Board, and Director	2021-05-07
0001830878-21-000006	1	Gregg F. Howell	COO	2021-05-07
0001852331-21-000001	2	Bill Gross	Board of Directors, Chairman	2021-05-06
0001852331-21-000001	3	Tamim Mourad	Board of Directors	2021-05-06
0001852331-21-000001	4	Sunil Nagaraj	Board of Directors	2021-05-06
0001852331-21-000001	1	Ryan McLean	CEO and President	2021-05-06
0001665160-21-000927	1	Maurice Harary	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-05-07
0001665160-21-000926	1	Ryan Fisher	COO, Director, Principal Financial Officer and Principal Accounting Officer	2021-05-07
0001665160-21-000926	2	Paul LaPorte	CEO, Principal Executive Officer and Director	2021-05-07
0001665160-21-000925	1	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	Matt Eau Claire	2021-05-07
0001665160-21-000924	1	Mark Greget	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-05-07
0001665160-21-000923	1	Tamar Lucien Blue	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-05-07
0001665160-21-000922	1	Joanne Rodriguez	CEO, Principal Executive Officer and Director, President ,Principal Financial Officer, Principal Accounting Officer, Secretary and Treasurer	2021-05-07
0001746059-21-000205	1	Caitlin Olsen	Owner and Founder	2021-05-07
0001853510-21-000001	1	Sylvia Kampshoff	Director	2021-05-07
0001665160-21-000920	1	Ben Chang	Interim CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-05-07
0001819232-21-000003	1	Viorel Emilian Teodorescu by Sean Fuellhart POA	CEO	2021-05-07
0001665160-21-000917	1	Dan Brazelton	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-05-06
0001831368-21-000003	1	Jeromy Grimmett by Sean Fuellhart POA	CEO	2021-05-07
0001746059-21-000204	1	Kara Fambro	Owner and Founder	2021-05-07
0001843387-21-000002	2	Gary Klinefelter	Director	2021-05-06
0001665160-21-000916	1	Robert LaBelle	CEO, Principal Executive Officer and Director	2021-05-06
0001665160-21-000915	1	Kara Romanik	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-05-06
0001843387-21-000002	5	Robert Ahlgren	Director	2021-05-06
0001843387-21-000002	1	Shane Dyer	Director	2021-05-06
0001843387-21-000002	3	Craig London	Director	2021-05-06
0001843387-21-000002	4	Shreyas Sadalgli	Director	2021-05-06
0001665160-21-000914	1	Steven Hunt	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-05-06
0001669191-21-000507	3	Ray Fares	Principal Accounting Officer	2021-05-06
0001669191-21-000507	2	Ray Fares	Principal Financial Officer	2021-05-06
0001669191-21-000507	1	Ray Fares	Principal Executive Officer	2021-05-06
0001669191-21-000507	4	Ray Fares	Board Member	2021-05-06
0001746059-21-000203	2	Benjamin Gaeddert	Owner and CoFounder	2021-05-06
0001746059-21-000203	1	Henri Gaeddert	Owner and CoFounder	2021-05-06
0001746059-21-000202	1	Emmet Moore	Owner	2021-05-06
0001746059-21-000201	1	Deanna Anderson	Owner and Founder	2021-05-06
0001644600-21-000047	1	Howard Marks	Chief Executive Officer, Chief Financial Officer, Chief Accounting Officer and Director	2021-05-06
0001644600-21-000047	2	Ronald Miller	Director and Chairman	2021-05-06
0001740075-21-000002	1	Andreas Roussos	CEO	2021-05-06
0001785176-21-000004	1	/s/ Colin O'Donnell	CEO	2021-05-06
0001746059-21-000200	1	Sasha-Gaye Anderson	Owner and Founder	2021-05-06
0001785176-21-000003	1	/s/ Sagan Schultz	CEO	2021-05-06
0001785176-21-000003	2	/s/Lawrence Praeger	Co-Founder	2021-05-06
0001785176-21-000003	3	/s/Charles Sweat	Board Member	2021-05-06
0001746059-21-000199	1	Amy Collado	Owner and Founder	2021-05-06
0001755391-21-000005	1	Lynn Rolle	CEO	2021-04-26
0001785176-21-000002	1	/s/ Sumaya Lakis	CEO	2021-05-06
0001859312-21-000001	1	Mohammed Khonizi	CEO	2021-05-06
0001823663-21-000003	1	/s/ Andrew Lee	Sole Director	2021-05-06
0001792115-21-000003	1	Joshua Carr	President	2021-05-05
0001843648-21-000007	3	David Zeng	CTO & Director	2021-05-03
0001843648-21-000007	2	Jesse Zhang	CPO & Director	2021-05-03
0001843648-21-000007	1	Neal Jean	Director	2021-05-03
0001665160-21-000911	1	Aaron Walls	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-05-06
0001669191-21-000500	3	Sean  Castle	Principal Accounting Officer	2021-05-06
0001669191-21-000500	2	Sean  Castle	Principal Financial Officer	2021-05-06
0001669191-21-000500	4	Patrick  Piper	Board Member	2021-05-06
0001669191-21-000500	1	Patrick  Piper	Principal Executive Officer	2021-05-06
0001746059-21-000198	2	Valery Teixeira	CEO & CoFounder	2021-05-06
0001746059-21-000198	1	Tome Andrade	COO & CoFounder	2021-05-06
0001665160-21-000908	1	Anthony Franco	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-05-06
