ACCESSION_NUMBER	ID	PERSONSIGNATURE	PERSONTITLE	SIGNATUREDATE
0001665160-22-002091	1	Arnold Leitner	CEO, Principal Executive Officer and Director, Principal Financial Officer	2022-07-25
0001665160-22-002088	2	Aydin Babakhani	Board of Directors	2022-07-25
0001665160-22-002088	1	Omar Kulbrandstad	CEO and CFO/Principal Accounting Officer	2022-07-25
0001665160-22-002088	3	Ben Vershcuere	Board of Directors	2022-07-25
0001665160-22-002086	2	Stephen Drimmer	Chief Operating Officer and Director	2022-07-25
0001665160-22-002086	1	Dr. Michael Wool, MD	CEO and Director	2022-07-25
0001669191-22-000752	4	Bruce Orr	Board Member	2022-07-25
0001669191-22-000752	5	Allyson Letteri	Board Member	2022-07-25
0001669191-22-000752	6	Tyler Droll	Board Member	2022-07-25
0001669191-22-000752	8	Macdonald Haskell	Board Member	2022-07-25
0001669191-22-000752	7	John Winder  Hughes	Board Member	2022-07-25
0001669191-22-000752	1	John Winder  Hughes	Principal Executive Officer	2022-07-25
0001669191-22-000752	2	John Winder  Hughes	Principal Financial Officer	2022-07-25
0001669191-22-000752	3	John Winder  Hughes	Principal Accounting Officer	2022-07-25
0001665160-22-002084	1	Harmen van Kamp	Senior VP of Global Sales and Director	2022-07-25
0001665160-22-002084	2	Mark Keenan	Director	2022-07-25
0001665160-22-002083	1	Ethan Blount	CEO	2022-07-25
0001669191-22-000750	3	Gregory  Duffell	Principal Accounting Officer	2022-07-25
0001669191-22-000750	5	Gregory  Duffell	Board Member	2022-07-25
0001669191-22-000750	2	Francis  Ong	Principal Financial Officer	2022-07-25
0001669191-22-000750	4	Francis  Ong	Board Member	2022-07-25
0001669191-22-000750	1	Gregory  Duffell	Principal Executive Officer	2022-07-25
0001669191-22-000749	5	Bruce Watanabe	Board Member	2022-07-25
0001669191-22-000749	4	Thu Truong	Board Member	2022-07-25
0001669191-22-000749	3	Thu Truong	Principal Accounting Officer	2022-07-25
0001669191-22-000749	1	Bruce Watanabe	Principal Executive Officer	2022-07-25
0001669191-22-000749	2	Thu Truong	Principal Financial Officer	2022-07-25
0001871367-22-000003	1	Nicole Accetta	CFO/COO, Vice president Secretary Director	2022-07-15
0001929197-22-000006	1	Diana Siemer	President	2022-07-25
0001936645-22-000002	1	Valeria Taylor	President	2022-07-25
0001670254-22-000783	1	Viveka von Rosen	Co-founder	2022-07-22
0001670254-22-000782	5	Scott Forester	Treasurer	2022-07-12
0001670254-22-000782	4	Anna Thomas Bates	Chief Dairy Officer	2022-07-12
0001670254-22-000782	3	Caleb L France	Member	2022-07-12
0001670254-22-000782	2	Danika Brubaker	Proprietor	2022-07-12
0001670254-22-000782	1	Anna M Landmark	Dairy Director	2022-07-14
0001670254-22-000783	2	Mario Martinez Jr.	CEO and Founder	2022-07-22
0001079973-22-000882	1	/s/ Ted Thomas	CEO & President	2022-07-22
0001670254-22-000780	1	Christopher Francia	CEO	2022-07-22
0001670254-22-000782	6	Nic Mink	Chief Restoration Officer and Proprietor	2022-07-12
0001581693-22-000004	1	/s/ Mark Raymond	President/CEO	2022-07-22
0001670254-22-000778	4	Beatriz Alvarez	Founder, CEO	2022-07-20
0001670254-22-000778	3	Gerardo Rioseco Rubio	Gerardo Rioseco	2022-07-20
0001670254-22-000778	2	Luis Fernando Gomez	President	2022-07-20
0001670254-22-000778	5	Andrea Alvarez	Founder, CEO	2022-07-20
0001670254-22-000778	1	Sofia Alvarez	CMO	2022-07-20
0001844509-22-000006	1	Mishal al-Rawaf	Chief Financial Officer	2022-07-22
0001844509-22-000004	1	Mishal al-Rawaf	Chief Financial Officer	2022-06-29
0001665160-22-002081	1	Michael Dorsey	Director of Finance and Accounting	2022-07-22
0001665160-22-002081	4	Diane Tang Liu	CEO, President and Director	2022-07-22
0001665160-22-002081	3	Larry Hsu	Director	2022-07-22
0001665160-22-002081	2	Jinn Wu	Chairman and Director	2022-07-22
0001665160-22-002079	1	Elisabeth Gritsch	CEO, President and Director	2022-07-22
0001670254-22-000777	2	Matthew parsons	CEO	2022-07-20
0001670254-22-000777	3	Miles Carroll	COO	2022-07-20
0001670254-22-000777	1	Jay Moore	CIO	2022-07-21
0001935128-22-000002	1	James Tunnissen	President	2022-07-22
0001935128-22-000001	1	Sarah Russo	President	2022-07-22
0001665160-22-002078	1	Justin Kantor	CEO, CFO, and Director	2022-07-21
0001670254-22-000769	1	Tomara Watkins	CEO & Founder	2022-07-18
0001670254-22-000771	2	Ryan Holdeman	COO	2022-07-20
0001670254-22-000771	1	Stephanie LaFlora	CEO	2022-07-20
0001670254-22-000767	2	Travis Smith	Founder & CEO	2022-07-20
0001670254-22-000767	1	Zachary Bowers	Cofounder & CTO	2022-07-20
0001932958-22-000002	1	Cecelia Towns-Scott	President	2022-07-21
0001670254-22-000765	1	Daniel Barenboym	CEO & Founder	2022-07-20
0001665160-22-002073	1	Dr. Gene Coughlin	President, CEO, Secretary, CFO	2022-07-21
0001665160-22-002073	2	Mark Saye	COO	2022-07-21
0001665160-22-002073	3	Dr. Gabriella Miramontes	Chief Learning Officer	2022-07-21
0001665160-22-002073	4	Jason Politte	Chief of People and Program Development	2022-07-21
0001665160-22-002073	5	Mark Holman	Chief of Partnerships	2022-07-21
0001670254-22-000775	1	Jason Adams	CEO & President	2022-07-11
0001670254-22-000776	1	Kimberley Blankenburg	Co-Founder	2022-07-20
0001670254-22-000776	2	Anh McClure	Sass Master | Chief Marketing Officer	2022-07-20
0001670254-22-000776	3	Abby Bartholomew	HBIC | CEO & Co-Founder	2022-07-20
0001934971-22-000001	2	Jonathan C. Marcus	Director	2022-07-21
0001934971-22-000001	3	Lauren M. Rosato	Director	2022-07-21
0001670254-22-000773	1	Franck Lahaye	Co-Founder, COO	2022-07-21
0001934971-22-000001	1	Ann S. Marcus	Director	2022-07-21
0001670254-22-000773	2	Andrei Klochko	Co-Founder, CEO, and CSO	2022-07-21
0001665160-22-002072	1	Paul Francis	President and CEO	2022-07-21
0001871367-22-000002	1	Nicole Accetta	CFO/COO, Vice president Secretary Director	2022-07-15
0001669191-22-000744	4	Charles  Grady	Board Member	2022-07-21
0001669191-22-000744	2	Ivana Sears	Principal Financial Officer	2022-07-21
0001669191-22-000744	1	Bruce  Goldblatt	Principal Executive Officer	2022-07-21
0001669191-22-000744	5	Bruce  Goldblatt	Board Member	2022-07-21
0001669191-22-000744	6	Ivana Sears	Board Member	2022-07-21
0001669191-22-000744	3	Ivana Sears	Principal Accounting Officer	2022-07-21
0001746059-22-000274	1	Jonathan Przybyl	Owner and CoFounder	2022-07-21
0001812932-22-000003	1	/s/ Srivatsava Gorthy	Founder and CEO	2022-07-21
0001665160-22-002070	1	Dr. Gene Coughlin	President, CEO, Secretary, CFO	2022-07-21
0001665160-22-002070	4	Jason Politte	Chief of People and Program Development	2022-07-21
0001665160-22-002070	3	Dr. Gabriella Miramontes	Chief Learning Officer	2022-07-21
0001665160-22-002070	2	Mark Saye	COO	2022-07-21
0001665160-22-002070	5	Mark Holman	Chief of Partnerships	2022-07-21
0001665160-22-002068	2	Robert N. Blair	Board Member	2022-07-21
0001665160-22-002068	3	Drue Freeman	Board Member	2022-07-21
0001665160-22-002068	1	David Colleen	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-07-21
0001665160-22-002066	1	Justin Kantor	CEO, CFO, and Director	2022-07-21
0001665160-22-002064	1	Kyle Chittock	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2022-07-21
0001918895-22-000004	1	Robert Cefail by Sean Fuellhart POA	CEO	2022-07-21
0001669191-22-000741	6	Vladlen (Daniel) Orlov	Board Member	2022-07-21
0001669191-22-000741	5	Kirill Smolskiy	Board Member	2022-07-21
0001669191-22-000741	4	Igor Fedenkoff	Board Member	2022-07-21
0001669191-22-000741	3	Igor Fedenkoff	Principal Accounting Officer	2022-07-21
0001669191-22-000741	2	Igor Fedenkoff	Principal Financial Officer	2022-07-21
0001669191-22-000741	1	Igor Fedenkoff	Principal Executive Officer	2022-07-21
0001820949-22-000002	1	Christopher J. McCoy	Founder/CEO/Director	2022-07-18
0001846988-22-000005	2	Michael Puscar	Director	2022-07-20
0001846988-22-000005	1	Cameron Madani	Director	2022-07-20
0001746059-22-000273	1	Marissa Stashenko	Owner and CoFounder	2022-07-20
0001746059-22-000272	1	Edward Edmunds	Owner and Founder	2022-07-20
0001746059-22-000271	1	David Son	Owner and CoFounder	2022-07-20
0001874161-22-000003	1	Viola J. Carmona	Sole Director and Chief Executive Officer	2022-07-20
0001929442-22-000006	1	Randall Matthews	Founder, Owner	2022-05-24
0001783580-22-000007	1	Alex Wang	Chief Executive Officer	2022-07-20
0001937145-22-000001	1	Cornelius Antonio Payne	Owner	2022-07-20
0001936557-22-000001	1	Sarah-Joy Hayes	President	2022-07-20
0001918745-22-000003	1	Finn Van Donkelaar	Chief Executive Officer, Director	2022-07-20
0001918745-22-000003	2	James Penna	Chief Operating Officer, Director	2022-07-20
0001918745-22-000003	3	Casey Dunn	Chief Financial Officer, Director	2022-07-20
0001746059-22-000270	1	Anthony Croson	Owner and CoFounder	2022-07-20
0001421744-22-000006	5	Gordon Ramseier	CEO & President	2022-04-06
0001421744-22-000006	4	Tracey Goeken	CEO & President	2022-04-06
0001421744-22-000006	3	Phil LoGrasso	CEO & President	2022-04-06
0001421744-22-000006	2	Joey Bose	CEO & President	2022-04-06
0001421744-22-000006	1	Gaetano Scuderi	Founder & Chairman of the Board	2022-04-06
0001665160-22-002063	1	Kevin Arca	CEO/CFO/Director	2022-07-20
0001868907-22-000003	1	Alex Giannikoulis	Chief Executive Officer and Director	2022-06-28
0001879727-22-000001	1	Damian Lee	President, Director	2021-10-01
0001670254-22-000763	1	Bjornar Skog	CTO	2022-07-18
0001670254-22-000763	2	Rune Skog	CEO	2022-07-18
0001915810-22-000001	1	Adewale Agboola	Managing member of the Manager, Creative Homies, LLC	2022-07-19
0001669191-22-000733	3	Leonard S.   Johnson Ph.D. student	Principal Accounting Officer	2022-07-19
0001669191-22-000733	4	Leonard S.   Johnson Ph.D. student	Board Member	2022-07-19
0001669191-22-000733	1	Leonard S.   Johnson Ph.D. student	Principal Executive Officer	2022-07-19
0001669191-22-000733	5	Dr. Alexander  Nawrocki Ph.D.	Board Member	2022-07-19
0001669191-22-000733	2	Leonard S.   Johnson Ph.D. student	Principal Financial Officer	2022-07-19
0001665160-22-002061	1	Barry Hodge	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-07-19
0001670254-22-000761	1	Bjornar Skog	CTO	2022-07-18
0001670254-22-000761	2	Rune Skog	CEO	2022-07-18
0001670254-22-000759	1	Adnan Kharuf	Co-founder & CEO	2022-07-18
0001669191-22-000731	4	Shota Shanidze	Board Member	2022-07-19
0001669191-22-000731	3	Archil  Cheishvili	Principal Accounting Officer	2022-07-19
0001669191-22-000731	1	Archil  Cheishvili	Principal Executive Officer	2022-07-19
0001669191-22-000731	2	Archil  Cheishvili	Principal Financial Officer	2022-07-19
0001669191-22-000729	1	Shari Noonan	Principal Executive Officer	2022-07-19
0001669191-22-000729	2	Shari Noonan	Principal Financial Officer	2022-07-19
0001669191-22-000729	3	Shari Noonan	Principal Accounting Officer	2022-07-19
0001669191-22-000729	4	Shari Noonan	Board Member	2022-07-19
0001669191-22-000727	1	Bradley Larschan	Principal Executive Officer	2022-07-19
0001669191-22-000727	2	Ericka Wojack	Principal Financial Officer	2022-07-19
0001669191-22-000727	3	Ericka Wojack	Principal Accounting Officer	2022-07-19
0001669191-22-000727	6	Yuichiro Takayanagi	Board Member	2022-07-19
0001669191-22-000727	5	Bradley Larschan	Board Member	2022-07-19
0001669191-22-000727	4	Ericka Wojack	Board Member	2022-07-19
0001746059-22-000269	1	Alissa Jubelirer	Owner and CEO	2022-07-19
0001665160-22-002060	2	Jacob Lampack	Co-CEO, Director	2022-07-18
0001477932-22-005192	1	/s/ Elizabeth Klein	CEO	2022-07-18
0001883536-22-000002	1	Ryan Byrne	Chief Executive Officer	2022-07-18
0001883536-22-000002	3	Matthias Thoemmes	Secretary	2022-07-18
0001883536-22-000002	2	Luke Peterson	Treasurer	2022-07-18
0001665160-22-002060	1	Aaron Oppenheimer	Co-CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-07-18
0001746059-22-000268	1	Marc Dosik	Managing Member	2022-07-18
0001936290-22-000001	1	Pablo Ortiz, Jr.	Owner	2022-07-18
0001669191-22-000725	2	Matthew P. Jones	Principal Financial Officer	2022-07-18
0001669191-22-000725	3	Matthew P. Jones	Principal Accounting Officer	2022-07-18
0001669191-22-000725	1	Matthew P. Jones	Principal Executive Officer	2022-07-18
0001669191-22-000725	4	Matthew P. Jones	Board Member	2022-07-18
0001665160-22-002058	2	Jeff Cummings	CFO and Director	2022-07-18
0001665160-22-002058	1	Pharns Genece	CEO, President and Founder	2022-07-18
0001670254-22-000757	5	Tim White	CO-CEO & President of Business Operations	2022-07-14
0001670254-22-000757	4	Matthew White	CCO	2022-07-14
0001670254-22-000757	3	Jimmy Jenkins	Co-ceo	2022-07-14
0001670254-22-000757	1	Charles H. Adams	CFO	2022-07-14
0001670254-22-000757	2	Joshua Bullock	CPO	2022-07-14
0001665160-22-002056	1	Dr. Keith Dressler	CEO	2022-07-18
0001937130-22-000002	1	Maurice Dukes	Chief Executive Officer	2022-07-18
0001665160-22-002054	1	Robert Kilinski	CEO and Board Director	2022-07-18
0001665160-22-002054	2	Tracy Transmeier	CFO	2022-07-18
0001871367-22-000001	1	Nicole Accetta	CFO/COO, Vice president Secretary Director	2022-07-15
0001670254-22-000755	1	Nathan Kivi	Founder & CEO	2022-07-15
0001670254-22-000753	2	Joshua Bunting	Producer	2022-07-15
0001670254-22-000753	1	Adam Scheiner	Writer, Director, Producer	2022-07-15
0001670254-22-000750	1	Jasmin Smith	Founder/CEO	2022-07-14
0001670254-22-000748	3	Ben Goldhaber	Co-Founder & CEO	2022-07-15
0001670254-22-000748	2	Christopher Chan	Co-founder, COO	2022-07-15
0001670254-22-000748	1	Amos Nathaniel Goldhaber	Dr.	2022-07-15
0001665160-22-002048	1	Mark Daniel Farb	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-07-15
0001670254-22-000747	1	Nathan Kivi	Founder & CEO	2022-07-15
0001665160-22-002046	1	Sara Margulis	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-07-15
0001665160-22-002044	1	Jennifer Westphal	CEO	2022-07-15
0001716456-22-000004	1	Peter Kaufman	President	2022-07-15
0001665160-22-002043	3	Jamel Lewis	Director	2022-07-15
0001665160-22-002043	2	Charles Alexander	Principal Accounting Officer	2022-07-15
0001665160-22-002043	1	Mark Edmond	CEO	2022-07-15
0001716456-22-000003	1	Peter Kaufman	President	2022-07-15
0001670254-22-000745	4	David Roger	CEO	2022-07-13
0001670254-22-000745	3	Steven Himmel	Partner	2022-07-13
0001670254-22-000745	2	Bob Shomrony	VP of Operations	2022-07-13
0001670254-22-000745	1	Chris Benedict	Co-Founder	2022-07-14
0001670254-22-000741	1	George LeBeau	Board Member	2022-07-14
0001670254-22-000741	2	Cory Combs	Board Member	2022-07-13
0001670254-22-000741	3	Mike Azzarello	Founder & CEO	2022-07-13
0001665160-22-002041	1	Ryan Morgan	CEO and CFO/Principal Accounting Officer.	2022-07-15
0001665160-22-002041	2	Brandon Espy	Director	2022-07-15
0001665160-22-002038	1	Tom Bancroft	CEO, President, Treasurer, Secretary, and Director.	2022-07-15
0001665160-22-002035	1	Prem Sundaram	Director	2022-07-15
0001665160-22-002034	1	Dr. Keith Dressler	CEO	2022-07-15
0001665160-22-002032	1	Jamar Williams	Founder & CEO	2022-07-14
0001104659-22-079911	1	/s/Benjamin Sexson	Chief Executive Officer, President, Principal Financial Officer, Principal Accounting Officer	2022-07-14
0001936384-22-000003	3	Tevya Finger	Manager	2022-07-14
0001936384-22-000003	1	Kyle Sonlin	Chief Executive Officer	2022-07-14
0001936384-22-000003	2	Herwig Konings	Manager	2022-07-14
0001670254-22-000739	1	Amber McFee	Founder + CEO	2022-06-24
0001746059-22-000267	1	Anne-Marie Fanakra Godfrey	Owner and Founder	2022-07-14
0001581693-22-000003	1	/s/ Mark Raymond	President/CEO	2022-06-22
0001665160-22-002027	1	Joseph Crapanzo	CEO	2022-07-14
0001901207-22-000004	1	Tobin Shea	CEO	2022-07-14
0001665160-22-002025	1	Nikolaos Pnevmatikakis	CEO and CFO	2022-07-14
0001665160-22-002025	2	Solomon Mordechai	Director and Founder	2022-07-14
0001213900-22-039163	5	/s/ Stephen Rosen	Chief Financial Officer	2022-07-13
0001213900-22-039163	4	/s/ Gary Heitz	Chief Operating Officer	2022-07-13
0001213900-22-039163	3	/s/ Nicholas (Nick) Heldreth	Chief Marketing Officer and Director	2022-07-13
0001213900-22-039163	2	/s/ Jacob Patterson	Chief Technology Officer and Director	2022-07-13
0001213900-22-039163	1	/s/ Luke Patterson	CEO, Secretary & Director	2022-07-13
0001746059-22-000266	1	Daniel Rubenstein	Owner and Founder	2022-07-13
0001665160-22-002023	1	Richard Gamarra	CEO	2022-07-13
0001665160-22-002021	4	Robert Merold	Director	2022-07-13
0001665160-22-002021	3	Robert Di Loreto	Director	2022-07-13
0001665160-22-002021	2	Theodore Valentino	Chief Financial Officer	2022-07-13
0001665160-22-002021	1	Larry Hightower	Chief Executive Officer	2022-07-13
0001917224-22-000003	1	Jeremy Jones	Sole Manager and Chief Executive Officer	2022-07-13
0001669191-22-000723	6	Arlene  Dodds	Board Member	2022-07-13
0001669191-22-000723	7	Clifford Martin	Board Member	2022-07-13
0001669191-22-000723	5	Dale Amon	Board Member	2022-07-13
0001669191-22-000723	4	Sunil Ahuja	Board Member	2022-07-13
0001669191-22-000723	3	Sunil Ahuja	Principal Accounting Officer	2022-07-13
0001669191-22-000723	2	Sunil Ahuja	Principal Financial Officer	2022-07-13
0001669191-22-000723	1	Dale Amon	Principal Executive Officer	2022-07-13
0001669191-22-000721	4	Luis  Rios	Board Member	2022-07-13
0001669191-22-000721	5	Stefano Gulbalis	Board Member	2022-07-13
0001669191-22-000721	6	Renatto Garro	Board Member	2022-07-13
0001669191-22-000721	7	Raul Documet	Board Member	2022-07-13
0001669191-22-000721	3	Luis  Rios	Principal Accounting Officer	2022-07-13
0001669191-22-000721	1	Luis  Rios	Principal Executive Officer	2022-07-13
0001669191-22-000721	2	Efrain Rodriguez	Principal Financial Officer	2022-07-13
0001665160-22-002020	1	Terri Sullivan	CEO, President, and Director	2022-07-13
0001665160-22-002020	2	Brenda Limone	COO, Secretary, Treasurer and Director	2022-07-13
0001477932-22-004991	1	/s/ Nathan Harding	CEO	2022-07-12
0001670254-22-000737	1	Douglas Slayton	Co-Founder and Board Member	2022-07-08
0001104659-22-079281	1	/s/ David E. Brody	President and Chairman	2022-07-11
0001104659-22-079281	2	/s/ Charles Johnson	Director	2022-07-11
0001213900-22-038940	1	/s/ Luke Patterson	CEO, Secretary & Director	2022-07-12
0001213900-22-038940	2	/s/ Jacob Patterson	Chief Technology Officer and Director	2022-07-12
0001213900-22-038940	3	/s/ Nicholas (Nick) Heldreth	Chief Marketing Officer and Director	2022-07-12
0001213900-22-038940	4	/s/ Gary Heitz	Chief Operating Officer	2022-07-12
0001213900-22-038940	5	/s/ Stephen Rosen	Chief Financial Officer	2022-07-12
0001936226-22-000001	1	Kevin Scott Bricklin	President	2022-07-12
0001918745-22-000001	3	Casey Dunn	Chief Financial Officer and Director	2022-07-12
0001918745-22-000001	2	James Penna	Chief Operating Officer and Director	2022-07-12
0001918745-22-000001	1	Finn Van Donkelaar	Chief Executive Officer and Director	2022-07-12
0001665160-22-002018	1	Emanuel Papadakis	President, Director, Treasurer, CEO	2022-07-12
0001665160-22-002018	2	Sanat Kumar Upadhyay	Vice President, CTO, Director	2022-07-12
0001665160-22-002017	1	Marla Isackson	CEO, President, Secretary, and Treasurer	2022-07-12
0001665160-22-002017	2	Debra Angilletta	CFO	2022-07-12
0001665160-22-002016	2	Gary Starr	Director	2022-07-12
0001665160-22-002016	1	Patrick Sherwin	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-07-12
0001665160-22-002015	1	Patrick Sherwin	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-07-12
0001665160-22-002015	2	Gary Starr	Director	2022-07-12
0001669191-22-000719	1	Mark Bradley	Principal Executive Officer	2022-07-12
0001669191-22-000719	2	Michael Berk	Principal Financial Officer	2022-07-12
0001669191-22-000719	5	Michael Berk	Board Member	2022-07-12
0001669191-22-000719	4	Mark Bradley	Board Member	2022-07-12
0001669191-22-000719	3	Mark Bradley	Principal Accounting Officer	2022-07-12
0001665160-22-002014	2	Gary Starr	Director	2022-07-12
0001665160-22-002014	1	Patrick Sherwin	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-07-12
0001665160-22-002012	1	Nikolaos Pnevmatikakis	CEO and CFO	2022-07-12
0001665160-22-002012	2	Solomon Mordechai	Director and Founder	2022-07-12
0001669191-22-000717	1	Albert E. Whale	Principal Executive Officer	2022-07-12
0001669191-22-000717	3	Albert E. Whale	Principal Accounting Officer	2022-07-12
0001669191-22-000717	4	Jonnet Solomon	Board Member	2022-07-12
0001669191-22-000717	5	Albert E. Whale	Board Member	2022-07-12
0001669191-22-000717	2	Albert E. Whale	Principal Financial Officer	2022-07-12
0001787267-22-000004	1	D. Tyler Mayoras	Director	2022-07-12
0001787267-22-000004	2	Michael P. Brennan	Director	2022-07-12
0001787267-22-000004	3	Eric Schnell	Director	2022-07-12
0001787267-22-000004	4	Caryn Rowe Africk	Director	2022-07-12
0001665160-22-002010	1	Tom Bancroft	CEO	2022-07-12
0001665160-22-002009	3	Wade Poteet, Ph. D.	CTO	2022-07-12
0001665160-22-002009	4	Joshua Nelson	VP Finance, Corp. Secretary	2022-07-12
0001665160-22-002009	1	Terje Skotheim, Ph.D	CEO, Director, Board Member	2022-07-12
0001665160-22-002009	2	Bruce Berkoff	CMO, Board Director	2022-07-12
0001746059-22-000265	1	Charmesha Cousins	Owner and CoFounder	2022-07-12
0001421744-22-000005	5	Gordon Ramseier	CEO & President	2022-07-12
0001421744-22-000005	4	Tracey Goeken	CEO & President	2022-07-12
0001421744-22-000005	3	Phil LoGrasso	CEO & President	2022-07-12
0001421744-22-000005	2	Joey Bose	CEO & President	2022-07-12
0001421744-22-000005	1	Gaetano Scuderi	Founder & Chairman of the Board	2022-07-12
0001665160-22-002007	1	Cynthia Convery	CEO/President, Director, Secretary, Treasurer/CFO	2022-07-12
0001669191-22-000714	4	Philip S.  Garza	Board Member	2022-07-12
0001669191-22-000714	3	Philip S.  Garza	Principal Accounting Officer	2022-07-12
0001669191-22-000714	1	Philip S.  Garza	Principal Executive Officer	2022-07-12
0001669191-22-000714	2	Philip S.  Garza	Principal Financial Officer	2022-07-12
0001746059-22-000263	1	Kendall Duffie	CEO	2022-07-11
0001670254-22-000733	1	Joshua Blew	Founder & CEO	2022-07-06
0001937409-22-000001	1	Jacob Whitman	CEO	2022-07-11
0001746059-22-000264	1	Wendell Orphe	CEO	2022-07-11
0001665160-22-002004	1	Vincent Bryan III	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-07-11
0001670254-22-000735	3	Morgan Rider	Cofounder	2022-07-08
0001665160-22-002004	3	Michael Hendrickson	Board of Directors	2022-07-11
0001665160-22-002004	4	Siao Ling Kok	Principal Financial Officer and Principal Accounting Officer	2022-07-11
0001665160-22-002005	1	Dan Martinez	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2022-07-11
0001670254-22-000735	1	Jason Rider	Cofounder	2022-07-08
0001670254-22-000735	2	john rder	Board Member	2022-07-08
0001665160-22-002004	2	Vincent E Bryan Jr.	Board of Directors	2022-07-11
0001665160-22-002003	1	Mark C. Russell	CEO (Chief Executive Officer) and Director	2022-07-11
0001665160-22-002003	2	Michelle Carbon	CFO and General Counsel	2022-07-11
0001665160-22-002003	3	Mike McSherry	Director	2022-07-11
0001746059-22-000262	1	Tonisha Gilliard	Owner and CEO	2022-07-11
0001926265-22-000003	1	Minta Carlson	CEO	2022-07-11
0001670254-22-000732	1	Arthur Gregory Beriault	VP of Government Affairs	2022-07-05
0001670254-22-000732	2	Neerav Shah	Chief Strategy Officer	2022-07-01
0001670254-22-000732	3	Dan OToole	CEO	2022-06-30
0001670254-22-000732	4	Jackie Byers	Chief Financial Officer at DRONEDEK Corporation	2022-06-30
0001926265-22-000002	1	LaTasha Kaiser	President	2022-07-11
0001926429-22-000007	1	Dawn Carryl	CEO	2022-07-11
0001669191-22-000712	3	Sophia Becker	Principal Accounting Officer	2022-07-11
0001669191-22-000712	2	Patrick Cahill	Principal Financial Officer	2022-07-11
0001669191-22-000712	1	Sophia Becker	Principal Executive Officer	2022-07-11
0001669191-22-000712	5	Patrick Lincoln	Board Member	2022-07-11
0001669191-22-000712	6	Sophia Becker	Board Member	2022-07-11
0001669191-22-000712	4	Patrick Cahill	Board Member	2022-07-11
0001670254-22-000730	2	Zachary David Hoff	CTO	2022-07-08
0001670254-22-000730	3	Dave Lauer	CEO	2022-07-08
0001670254-22-000730	1	Alexander Cohen	COO	2022-07-08
0001670254-22-000728	2	Quinn Simkins	Co-Founder	2022-07-08
0001670254-22-000728	1	Austin Simkins	Co-Founder	2022-07-08
0001670254-22-000726	1	Malte Niebelschuetz	Founder and CEO	2022-07-07
0001670254-22-000724	5	Cynthia J. Tong	Founder	2022-06-29
0001670254-22-000724	4	Adam-Jorge M. Hyndman	Founder	2022-06-29
0001670254-22-000724	3	Samuel H Lopez	Founder	2022-06-29
0001670254-22-000724	2	Robert M Laqui	Founder	2022-06-29
0001670254-22-000724	1	Rashad V. Chambers	Founder	2022-06-30
0001669191-22-000710	4	Shota Shanidze	Board Member	2022-07-08
0001669191-22-000710	3	Archil  Cheishvili	Principal Accounting Officer	2022-07-08
0001669191-22-000710	2	Archil  Cheishvili	Principal Financial Officer	2022-07-08
0001669191-22-000710	1	Archil  Cheishvili	Principal Executive Officer	2022-07-08
0001907695-22-000004	2	George Fortuna	Director	2022-07-08
0001907695-22-000004	1	Kevin Boyer	Director	2022-07-08
0001670254-22-000722	3	Aaron Culver	CFO Eat The Frog Fitness	2022-07-07
0001670254-22-000722	2	Bryan Clay	Co-Founder	2022-07-07
0001670254-22-000722	1	Joseph Culver	CEO	2022-07-07
0001669191-22-000706	4	Shota Shanidze	Board Member	2022-07-08
0001669191-22-000706	3	Archil  Cheishvili	Principal Accounting Officer	2022-07-08
0001669191-22-000706	2	Archil  Cheishvili	Principal Financial Officer	2022-07-08
0001669191-22-000706	1	Archil  Cheishvili	Principal Executive Officer	2022-07-08
0001746059-22-000261	1	Deric Cahill	Owner and Founder	2022-07-08
0001811504-22-000001	1	Joseph Blanch	Director	2022-07-08
0001669191-22-000703	2	Paige  Britt	Principal Financial Officer	2022-07-08
0001669191-22-000703	5	Marc  Bishara	Board Member	2022-07-08
0001669191-22-000703	4	Kellee Khalil	Board Member	2022-07-08
0001669191-22-000703	3	Kellee Khalil	Principal Accounting Officer	2022-07-08
0001669191-22-000703	1	Kellee Khalil	Principal Executive Officer	2022-07-08
0001665160-22-002001	1	Richard Gamarra	CEO	2022-07-08
0001665160-22-001999	1	Sener Korkusuz	CEO, Director and Principal Accounting Officer	2022-07-08
0001746059-22-000260	1	Danielle Davenport	Owner and CoFounder	2022-07-08
0001910990-22-000003	1	Kerry Anne Schultz	Manager	2022-07-08
0001670254-22-000720	2	Daniel Rosenzweig	CoFounder	2022-06-14
