ACCESSION_NUMBER	ID	PERSONSIGNATURE	PERSONTITLE	SIGNATUREDATE
0001746059-23-000120	1	Mark Snyder	Owner and President	2023-05-08
0001828649-23-000003	2	Richard Gibb	COO	2023-05-08
0001828649-23-000003	1	Neil Littman	President and CEO	2023-05-08
0001665160-23-001219	1	Tuan Nguyen	CEO, Co-Founder, Director, and Principal Accounting Officer	2023-05-08
0001665160-23-001219	2	Phil Brady	Director	2023-05-08
0001917616-23-000001	2	Gerwin Schalk	Director	2023-05-08
0001917616-23-000001	1	Sean Austin	Chief Executive Officer	2023-05-08
0001896397-23-000001	1	Kostyantyn Yun	CEO,  Director, CFO,  Secretary, Treasurer	2023-05-08
0001840495-23-000003	1	Bob Cefail	CEO	2023-05-08
0001840495-23-000002	1	Bob Cefail	CEO	2023-05-08
0001975538-23-000005	1	Daniel Spencer	CEO	2023-05-08
0001975538-23-000003	1	Monique Greenwood	CEO	2023-05-08
0001975538-23-000001	1	Steven Taylor	CEO	2023-05-08
0001096906-23-000985	5	/s/ Jon Batash	Director	2023-05-04
0001096906-23-000985	4	/s/ Jeffrey Bass	Director	2023-05-04
0001096906-23-000985	3	/s/ Jeffrey Alter	Director	2023-05-04
0001096906-23-000985	2	/s/ Rodney Reider	Director	2023-05-04
0001096906-23-000985	1	/s/ Ken Greenberg	Executive Chairman and President	2023-05-04
0001970002-23-000001	1	Chris Law	President	2023-05-05
0001670254-23-000523	1	Jason Linker	Founder/CEO	2023-05-04
0001915810-23-000002	1	Adewale Agboola	Managing Member	2023-05-05
0001670254-23-000520	3	Eric J. Lerner	President and Chief Scientist	2023-04-29
0001670254-23-000520	1	Ivana Karamitsos	CIO, DOC	2023-05-01
0001670254-23-000520	2	Rudolph Fritsch	Secretary	2023-04-30
0001669191-23-000461	2	Ong Chin Yew (Francis)	Board Director	2023-04-28
0001669191-23-000461	1	Gregory A Duffell	Board Director	2023-04-28
0001787068-23-000008	1	Benjamin White	CEO / CTO	2023-05-05
0001787068-23-000007	1	Bob Cefail	Founder	2023-05-05
0001669191-23-000458	1	John  Lavin	Principal Executive Officer	2023-05-05
0001669191-23-000458	2	John  Lavin	Principal Financial Officer	2023-05-05
0001669191-23-000458	3	John  Lavin	Principal Accounting Officer	2023-05-05
0001669191-23-000458	4	John  Lavin	Board Member	2023-05-05
0001669191-23-000459	3	Scott Kauffman	Principal Accounting Officer	2023-05-05
0001669191-23-000459	4	Scott Kauffman	Board Member	2023-05-05
0001669191-23-000459	1	Scott Kauffman	Principal Executive Officer	2023-05-05
0001669191-23-000459	2	Scott Kauffman	Principal Financial Officer	2023-05-05
0001787068-23-000006	1	Sean ONeil	Chief Technical Officer	2023-05-05
0001746059-23-000119	1	Heath Wessling	Owner and Founder	2023-05-05
0001964320-23-000005	1	Christopher Sharplin	Managing Member	2023-05-05
0001806372-23-000002	1	Sulaiman Sanni	CEO	2023-05-05
0001970491-23-000003	1	Dianna Palmer	CEO	2023-05-05
0001966323-23-000005	2	Jordan Kapelner	Manager	2023-05-05
0001966323-23-000005	1	Carl D' Agostino	Manager	2023-05-05
0001966323-23-000004	2	Peter Gikera Gicharu	Treasurer, CTO and Director	2023-05-05
0001966323-23-000004	3	Jediddah Wanjiru Theuri	Secretary, Advisor and Director	2023-05-05
0001966323-23-000004	1	Jason Louis Carmichael	President, CEO and Director	2023-05-05
0001966323-23-000003	1	Jon Rimanelli	Director	2023-05-05
0001644600-23-000101	3	Harold Callais	Director	2023-05-05
0001644600-23-000101	1	Mark Graffagnini	Chief Executive Officer, Principal Financial Officer, Principal Accounting Officer, Director	2023-05-05
0001644600-23-000101	2	Nicholas Callais	Director	2023-05-05
0001644600-23-000101	4	Barton Howard	Director	2023-05-05
0001644600-23-000100	4	Barton Howard	Director	2023-05-05
0001644600-23-000100	3	Harold Callais	Director	2023-05-05
0001644600-23-000100	2	Nicholas Callais	Director	2023-05-05
0001644600-23-000100	1	Mark Graffagnini	Chief Executive Officer, Principal Financial Officer, Principal Accounting Officer, Director	2023-05-05
0001787068-23-000005	1	Nima Golsharifi	CEO	2023-05-05
0001620626-23-000002	1	Matthew Flannery	Manager	2023-05-05
0001670450-23-000004	1	Kevin Wolf	CEO and Co-Founder	2023-05-05
0001670450-23-000003	1	Jerry Daniel Claridge	CEO	2023-05-05
0001665160-23-001215	1	Vasu Ram Ayithi	CEO, Director, CFO/Principal Accounting Officer	2023-05-05
0001665160-23-001215	2	Abraham Sarraf	Chief Marketing and Sales Officer, Director	2023-05-05
0001964817-23-000010	1	Augustus Christensen	CEO, Founder, President, Treasurer, Secretary, and Director	2023-05-05
0001670450-23-000002	1	Jerry Daniel Claridge	CEO	2023-05-05
0001665160-23-001214	1	Micah Truman	CEO	2023-05-05
0001670254-23-000518	1	Herman Butler	Founder/CEO	2023-05-03
0001665160-23-001211	1	Samir Morcos	CEO, Principal Accounting Officer, Sole Director	2023-05-05
0001746059-23-000118	1	Deric Cahill	Owner and Founder	2023-05-05
0001746059-23-000117	1	Debra Cohen	Owner and CoFounder	2023-05-05
0001746059-23-000116	1	David Baxter	Owner and Founder	2023-05-05
0001746059-23-000115	1	Katherin Dickson	Owner and Founder	2023-05-05
0001746059-23-000114	1	Simon Holguin	Managing Member	2023-05-05
0001943286-23-000005	1	Tomas Froes	Director	2023-05-05
0001943286-23-000005	2	Aaron Wolk	Director	2023-05-05
0001943286-23-000005	3	Rob Go	Director	2023-05-05
0001665160-23-001208	1	David Smooke	Founder/CEO	2023-05-05
0001964817-23-000009	2	Adam Bierschenk	Director	2023-05-05
0001964817-23-000009	1	Morgan Bierschenk	Director	2023-05-05
0001964817-23-000009	3	Bastiaan Kools	Director	2023-05-05
0001964817-23-000009	4	Joseph Leibovich	Director	2023-05-05
0001964817-23-000008	1	Matthew Flannery	Manager	2023-05-05
0001964817-23-000007	2	Emily Klingbeil	Chief Executive Officer and Director	2023-05-05
0001964817-23-000007	1	Karolina Belwal	Chief Product Officer, Chief Operating Officer and Director	2023-05-05
0001964817-23-000006	1	Augustus Christensen	Director	2023-05-05
0001929878-23-000002	1	Jakub K. Koziol	Chief Executive Officer and Director	2023-05-04
0001670254-23-000516	1	Clement Okoh	CEO	2023-04-06
0001665160-23-001206	1	Andy Regan	President	2023-05-04
0001665160-23-001206	2	Robert Egger	Chief Engineer	2023-05-04
0001665160-23-001206	3	Dan Clark	CEO	2023-05-04
0001665160-23-001205	1	Peter M Harris	President/CEO, Director and Corporate Treasurer	2023-05-04
0001670254-23-000515	2	Tyrrell Shaffner	Writer/Director/Producer	2023-05-03
0001670254-23-000515	1	Meryl Branch-McTiernan	Writer/Producer	2023-05-03
0001670254-23-000512	1	Chris Crew	CEO	2023-05-02
0001670254-23-000512	3	Aaron Kizer	COO	2023-05-02
0001670254-23-000512	2	Aurora Townsend	Chief Marketing Officer	2023-05-02
0001946145-23-000001	1	Alina Rui Su	Director	2023-04-28
0001946145-23-000001	2	Jonathan Tianyi Xing	Director	2023-04-28
0001665160-23-001202	1	Adam Greenhood	CEO	2023-05-04
0001670254-23-000508	1	Rudolph Fritsch	Secretary	2023-05-03
0001670254-23-000508	2	Eric J. Lerner	President and Chief Scientist	2023-04-29
0001099910-23-000081	2	Fahim Aref	Chief Financial Officer	2023-05-04
0001099910-23-000081	1	Muhammad Bayazid	CEO	2023-05-04
0001213900-23-036217	2	/s/ Randy Kinsel	Director	2023-05-04
0001213900-23-036217	1	/s/ Kurt Swogger	Chief Executive Officer & President	2023-05-04
0001213900-23-036213	2	/s/ Randy Kinsel	Director	2023-05-04
0001213900-23-036213	1	/s/ Kurt Swogger	CEO & President	2023-05-04
0001670254-23-000505	2	Basar Basaran	Co-founder & Co-CEO	2023-05-03
0001670254-23-000505	1	Melih Sener	Co-founder	2023-05-03
0001964014-23-000011	1	Tiffany Dufu	Director	2023-05-04
0001847124-23-000002	1	Colin Jacobsen	Director	2023-05-03
0001847124-23-000001	1	Colin Jacobsen	Director	2023-05-03
0001973402-23-000001	1	Regina Robinson	CEO	2023-05-04
0001964014-23-000010	1	Tiffany Dufu	Director	2023-05-04
0001670254-23-000504	5	Rob Kennedy	CEO	2023-04-17
0001670254-23-000504	4	Cameron MacKugler	Founder	2023-04-17
0001665160-23-001199	1	Hyon Y. Choi	CEO, Director	2023-05-03
0001665160-23-001199	2	Dave Murray	CFO	2023-05-03
0001665160-23-001199	3	Michael Jinks	Director	2023-05-03
0001665160-23-001199	4	Patrick McGowan	Director	2023-05-03
0001670254-23-000504	3	James Feinson	Director	2023-04-18
0001670254-23-000504	2	Xavier Helgesen	Director	2023-04-18
0001670254-23-000504	1	Alice Li	Director	2023-04-19
0001955986-23-000003	1	Maranda Walker	CEO	2023-05-03
0001968645-23-000002	1	Matthew Schneider	CEO, President, Co-Founder	2023-04-27
0001670254-23-000501	2	Raymond Lei	Cofounder	2023-04-26
0001670254-23-000501	1	Michael Xia	CTO	2023-04-26
0001665160-23-001198	1	Kurt Charron	CEO	2023-05-03
0001783629-23-000002	1	Jonathan Rath	CEO	2023-05-03
0001670254-23-000502	2	Scott Seidewitz	Founder/CEO	2023-04-30
0001670254-23-000502	1	Sheila K Tan	Chairman	2023-05-02
0001866542-23-000002	1	maria crisler	ceo shaman productions	2023-05-03
0001746059-23-000113	1	Rafia Kabir	Owner and Founder	2023-05-03
0001964014-23-000009	1	Augustus Christensen	CEO, Founder, President, Treasurer, Secretary, and Director	2023-05-03
0001866542-23-000001	1	maria crisler	ceo shaman productions	2023-05-03
0001855626-23-000001	1	Sean Peace	President/Founder/CEO	2023-05-02
0001855626-23-000001	2	Alex Guiva	Co-Founder/Seed Investor	2023-05-02
0001665160-23-001196	1	William Haugland	Chief Executive Officer and President	2023-05-03
0001665160-23-001196	2	Richard Harris	Co-Founder, Treasurer, and Board Member	2023-05-03
0001665160-23-001196	3	Stuart I Harris	Co-Founder, Board Member, and Secretary	2023-05-03
0001964014-23-000008	1	Tiffany Dufu	Director	2023-05-03
0001877302-23-000002	1	Sean Blanchard	President	2023-05-03
0001665160-23-001195	1	Jonathan Davies	President	2023-05-03
0001644600-23-000099	2	Touraj Parang	President, COO	2023-05-03
0001644600-23-000099	3	Buck Jordan	Director	2023-05-03
0001644600-23-000099	1	Ali Kashani	Chairman, CEO	2023-05-03
0001927462-23-000001	1	Phway Aye	CEO	2023-05-03
0001791397-23-000002	2	Danielle C Morton	Vice President	2023-05-03
0001791397-23-000002	3	Chris Corriveau	CTO	2023-05-03
0001791397-23-000002	1	Daniel G Morton	CEO	2023-05-03
0001746059-23-000112	1	Kimberly DeStefano	Owner and CoFounder	2023-05-03
0001742162-23-000007	1	Tanen Andrews	Founder/CEO	2023-05-03
0001665160-23-001193	2	Arthur G. Beriault	Treasurer, VP of Govt Affairs	2023-05-03
0001665160-23-001193	3	John Ritchison	Attorney, Secretary	2023-05-03
0001665160-23-001193	4	Neerav Shah	Chief Strategy Officer, Director	2023-05-03
0001665160-23-001193	5	Mark D. Hamm	COO, Director	2023-05-03
0001665160-23-001193	1	Daniel O Toole	CEO, Chairman	2023-05-03
0001665160-23-001191	1	Kurt Charron	CEO	2023-05-03
0001666102-23-000006	1	Tania Torres	CEO	2023-05-03
0001666102-23-000005	1	Paul Clarke	CEO	2023-05-03
0001666102-23-000004	1	Bridget Kilgrow	President	2023-05-03
0001665160-23-001189	2	Huey Segura	Managing Member	2023-05-03
0001665160-23-001189	1	Alex Gomez	Chief Executive Officer, Managing Member	2023-05-03
0001665160-23-001189	3	Michael Brady	Chief Commercial Officer, Member	2023-05-03
0001665160-23-001187	1	Robert Gore	Chief Executive Officer and Chairman of the Board of Directors	2023-05-03
0001963991-23-000003	1	/s/ Yann Beaudoin	Chief Executive Manager	2023-05-02
0001665160-23-001185	1	Phil Goss	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2023-05-03
0001790092-23-000002	1	Marco Trujillo	Director	2023-05-03
0001790092-23-000001	1	Marco Trujillo	Director	2023-05-03
0001970837-23-000002	1	Harold Philpott Southerland III	Director	2023-05-01
0001970837-23-000002	3	Alain Brouhard	Director	2023-05-01
0001970837-23-000002	4	Carl Bilbo	Director	2023-05-01
0001970837-23-000002	5	Pam Alexander	Director	2023-05-01
0001970837-23-000002	2	Christopher Belli	Director	2023-05-01
0001875718-23-000002	1	Lopa Kay van der Mersch	Co-Chief Executive Officer & Founder	2023-05-03
0001875718-23-000002	2	Lenny Chase	Co-Chief Executive Officer	2023-05-03
0001812836-23-000002	1	Cornelius Fitzgerald	Director and Chief Financial Officer	2023-05-02
0001812836-23-000002	2	Kevin Wolf	Director	2023-05-02
0001665160-23-001184	1	Paul Sieradzki	Director, Treasurer, Head of Product, Chief Executive Officer, and President	2023-05-03
0001665160-23-001184	2	Petra Wood	Director, Vice President, Head of Growth, Chief Operating Officer, and Secretary	2023-05-03
0001975925-23-000001	1	Emily Honhart	CEO	2023-05-02
0001665160-23-001182	3	Michele Carlin	Director	2023-05-02
0001923174-23-000003	1	Dr. Lawrence W. Chan	Managing Member	2023-05-02
0001962835-23-000003	1	Michael Calderone	Founder & CEO	2023-05-01
0001670254-23-000499	1	Arezou Zarafshan	Founder and CEO	2023-04-28
0001493152-23-015222	1	/s/ Arlan Hamilton	Manager	2023-05-02
0001665160-23-001182	4	John Semper	Director	2023-05-02
0001665160-23-001182	1	Mel Sauder	President, performing CFO functions	2023-05-02
0001493152-23-015235	1	/s/ Arlan Hamilton	CEO	2023-05-02
0001665160-23-001182	2	Jim Castle	Director	2023-05-02
0001670254-23-000498	1	John Lee	Executive Chairman	2023-05-01
0001670254-23-000498	3	Jason Brents	Founder | President | Producer	2023-04-28
0001670254-23-000498	2	Stephen Wollwerth	CCO	2023-04-29
0001644600-23-000098	1	Shahan Ohanessian	CEO and Director	2023-05-02
0001644600-23-000098	2	Shoushana Ohanessian	President and Director	2023-05-02
0001670254-23-000497	1	Jason Brown	Board Member	2023-04-28
0001665160-23-001181	2	Abhinay Eswarappa	COO	2023-05-02
0001665160-23-001181	1	Thomas Tromp	CEO/CFO	2023-05-02
0001644600-23-000097	4	Bradley Damm	Director	2023-05-02
0001644600-23-000097	3	Susan Richmond	Director	2023-05-02
0001644600-23-000097	2	Richard Johnson	Principal Financial Officer and Principal Accounting Officer	2023-05-02
0001644600-23-000097	1	Patrick Horgan	Chief Executive Officer, Director	2023-05-02
0001644600-23-000096	2	Richard Johnson	Principal financial officer principal accounting officer	2023-05-02
0001644600-23-000096	3	Susan Richmond	Director	2023-05-02
0001644600-23-000096	1	Patrick Horgan	Chief Executive Officer, Director	2023-05-02
0001644600-23-000096	4	Bradley Damm	Director	2023-05-02
0001938502-23-000005	1	c/o Bryan McGehee	CEO	2023-05-02
0001665160-23-001179	1	Nicholas Roy	Co-Founder, COO, and Director	2023-05-02
0001644600-23-000094	1	Eddie Feintech	Chief Executive Officer and Director	2023-05-02
0001644600-23-000094	2	Donald Krueger	Executive Vice President, Chief Financial Officer, Principal Accounting Officer, and Director	2023-05-02
0001644600-23-000094	3	Dennis Harrison	President, Chief Technology Officer, and Director	2023-05-02
0001827994-23-000003	1	Anade Davis	Chairman of Board	2023-05-02
0001665160-23-001177	1	Tina Richter	Chief Executive Officer	2023-05-02
0001958910-23-000002	1	Lyneir Richardson	CEO of the manager, The Chicago TREND Corporation	2023-05-02
0001918755-23-000002	1	Claude Garcia	CEO	2023-05-02
0001918755-23-000001	1	Claude Garcia	CEO	2023-05-02
0001665160-23-001175	3	Kelly Roman	CEO	2023-05-02
0001665160-23-001175	1	Charles Fisher	Founder, CFO	2023-05-02
0001665160-23-001175	2	Simon Webster	Director	2023-05-02
0001787138-23-000002	1	Jonathan Schultz	CEO	2023-05-02
0001787267-23-000005	1	/s/ Donn Tyler Mayoras	Co-CEO	2023-04-30
0001815611-23-000001	1	Nicholas Winter	CEO	2023-05-02
0001665160-23-001173	1	Mayank Agrawal	CEO	2023-05-02
0001644600-23-000092	4	Brian W. Snow	Director	2023-05-02
0001644600-23-000092	3	Doug Liu	Director	2023-05-02
0001644600-23-000092	1	Chris Anthony	Co-Chief Executive Officer, Principal Financial Officer, Principal Accounting Officer, Director	2023-05-02
0001644600-23-000092	2	Steve Fambro	Co-Chief Executive Officer, Director	2023-05-02
0001665160-23-001171	1	Earle T. Holsapple, III	CEO & President	2023-05-02
0001905531-23-000003	1	Darlington Onyeagoro	Director, President, CEO	2023-05-02
0001905531-23-000003	2	Vivian Onyeagoro	Director, Secretary	2023-05-02
0001665160-23-001169	2	Adrian McBride	CTO	2023-05-02
0001665160-23-001169	1	Dominic Ortiz	CEO	2023-05-02
0001665160-23-001169	3	April Harley	CSO	2023-05-02
0001900822-23-000002	1	Francisco Cornejo	Director and CEO	2023-04-27
0001900822-23-000002	2	Daniel Acton	Director and President	2023-04-27
0001816536-23-000002	1	Howard Nelson	CEO	2023-05-02
0001387131-23-005869	2	Shota Shanidze	Director	2023-05-02
0001387131-23-005869	3	Levan Silagadze	Director	2023-05-02
0001387131-23-005869	1	Archil Cheishvili	President, Chief Executive Officer	2023-05-02
0001747584-23-000024	1	Kristal Hansley	CEO	2023-05-02
0001969703-23-000002	1	Steven J. Beaman	Chief Executive Officer	2023-05-02
0001665160-23-001168	1	Christian Travis Chiari	CEO	2023-05-02
0001665160-23-001167	1	Oleg Giiazov	CEO	2023-05-02
0001665160-23-001165	2	Mont Handley	Director, Founder	2023-05-02
0001665160-23-001165	4	Carl Nicolia	Director	2023-05-02
0001665160-23-001165	3	David Lilly	Director	2023-05-02
0001665160-23-001165	1	Brian Scott	President, CEO, Director	2023-05-02
0001738427-23-000001	1	Aaron Bylund	Director and Co-CEO	2023-05-02
0001738427-23-000001	2	Michael Shattuck	Director and Co-CEO	2023-05-02
0001874177-23-000002	1	Quan Zhang	Sole Director, Secretary and Chief Executive Officer	2023-05-02
0001665160-23-001164	1	David Sturgeon	Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2023-05-02
0001665160-23-001163	1	Arthur Lee Moye III	CEO and Managing Member	2023-05-02
0001746059-23-000111	2	Erika Tessier	Owner and CoFounder	2023-05-02
0001746059-23-000111	1	Cheyne Tessier	Owner and CoFounder	2023-05-02
0001665160-23-001162	2	Annette Walker	Director	2023-05-02
0001665160-23-001162	3	Dr. David Lagrew	Director	2023-05-02
0001665160-23-001162	1	Gregg A. Klang	CEO, President, CFO	2023-05-02
0001837254-23-000001	1	Zayn Kalyan	President	2021-08-09
0001665160-23-001160	1	Nicholas Cranny	Director of Finance	2023-05-02
0001665160-23-001160	2	Todd Gibson	CEO	2023-05-02
0001763150-23-000003	1	Paul L. Burroughs, III	Director	2023-05-01
0001971913-23-000001	1	Matthew Foster	CEO	2023-05-02
0001665160-23-001147	5	Joe Trebbe	Director	2023-05-01
0001665160-23-001147	6	Dr Mehul Patel	Director	2023-05-01
0001644600-23-000088	2	Nicholas Callais	Director	2023-05-01
0001834175-23-000001	1	Aronjol Rosenthal	President and CEO	2023-05-01
0001669191-23-000439	3	Shannon Carmody  Keyes	Principal Accounting Officer	2023-05-01
0001669191-23-000439	5	John Fanning Jr.	Board Member	2023-05-01
0001669191-23-000440	1	Basem Harb	Principal Executive Officer	2023-05-01
0001669191-23-000440	2	Basem Harb	Principal Financial Officer	2023-05-01
0001669191-23-000440	3	Cynthia Smith	Principal Accounting Officer	2023-05-01
0001669191-23-000440	4	Basem Harb	Board Member	2023-05-01
0001669191-23-000440	5	Cynthia Smith	Board Member	2023-05-01
