ACCESSION_NUMBER	ID	PERSONSIGNATURE	PERSONTITLE	SIGNATUREDATE
0001670254-22-001068	1	Harini Kumar	COO	2022-10-06
0001670254-22-001066	1	Rachel Kois	CEO/Founder	2022-10-12
0001670254-22-001068	2	Dave Nguyen	Co-Founder & CEO	2022-10-06
0001670254-22-001064	1	Dane Allan Turk	Cofounder and CTO	2022-10-12
0001670254-22-001064	2	Jing (Alicia) Long	Co-Founder and CEO	2022-10-12
0001665160-22-002764	3	Peter Nelson	VP and Director	2022-10-13
0001665160-22-002764	2	Melvin D. De Jong	CFO, Secretary, Treasurer, and Director	2022-10-13
0001665160-22-002764	1	Hugo Sanchez Chavez	CEO, President, and Director	2022-10-13
0001096906-22-002481	1	/s/ Ken Greenberg	Executive Chairman, President & Co-Founder	2022-10-13
0001948831-22-000002	1	Marouane Bah	Manager	2022-10-13
0001950279-22-000001	1	/s/ William S. Blanchard	CEO	2022-10-12
0001665160-22-002761	4	Johnson Lau	Director	2022-10-13
0001665160-22-002761	3	Jinn Wu	Chairman & Director	2022-10-13
0001665160-22-002761	1	Diane Tang-Liu	CEO, President and Director	2022-10-13
0001665160-22-002761	2	Michael Dorsey	Director of Finance and Accounting	2022-10-13
0001665160-22-002760	3	Andrew Plum	Director	2022-10-13
0001665160-22-002760	4	Timothy Visos Ely	Director	2022-10-13
0001665160-22-002760	2	Humsini Acharya	Director	2022-10-13
0001665160-22-002760	1	George Douaire	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2022-10-13
0001670254-22-001062	2	Finnegan Shepard	Founder & CEO	2022-10-12
0001670254-22-001062	1	Casey Judson	CFO	2022-10-12
0001665160-22-002759	1	Dr. Gene Coughlin	President, CEO, Secretary, CFO	2022-10-06
0001665160-22-002759	3	Dr. Gabriella Miramontes	Chief Learning Officer	2022-10-13
0001665160-22-002759	4	Jason Politte	Chief of People and Program Development	2022-10-13
0001665160-22-002759	5	Mark Holman	Chief of Partnerships	2022-10-13
0001665160-22-002759	2	Mark Saye	COO	2022-10-13
0001665160-22-002757	1	Christoper Moore	President and CEO	2022-10-13
0001665160-22-002757	2	Cheryl Moore	Board Treasurer and COO	2022-10-13
0001592234-22-000002	1	Patricia Dine	Managing Member	2022-10-13
0001665160-22-002754	1	James Iversen	CEO and Director	2022-10-13
0001942264-22-000002	2	Stuart Hensman	Director	2022-10-12
0001942264-22-000002	1	Sean Zaboroski	CEo	2022-10-12
0001096906-22-002476	1	/s/ Ken Greenberg	Executive Chairman, President & Co-Founder	2022-10-12
0001669191-22-000975	5	Luigi Boschin	Board Member	2022-10-12
0001669191-22-000975	6	Andrea Mandel Mantello	Board Member	2022-10-12
0001669191-22-000975	4	Bruce  Riezenman	Board Member	2022-10-12
0001669191-22-000975	3	Luigi Boschin	Principal Accounting Officer	2022-10-12
0001669191-22-000975	1	Luigi Boschin	Principal Executive Officer	2022-10-12
0001669191-22-000975	2	Luigi Boschin	Principal Financial Officer	2022-10-12
0001665160-22-002751	2	Cheryl R Moore	Treasurer	2022-10-12
0001665160-22-002751	1	Marsha J. Moore	Secretary	2022-10-12
0001665160-22-002751	3	Christopher Moore	President / CEO	2022-10-12
0001935379-22-000004	1	Saul Lehigh Nadler	CEO/CFO	2022-10-12
0001943467-22-000002	1	Pedro Sostre	Director	2022-10-12
0001943467-22-000002	2	Andres Vallejo	Director	2022-10-12
0001739450-22-000011	2	Evan Walther	Director	2022-10-12
0001739450-22-000011	3	Ashley Whitehurst	Director	2022-10-12
0001739450-22-000011	1	Gabriel Wyner	Director and Chief Executive Officer	2022-10-12
0001855042-22-000003	2	Christian Marlon Rodriguez Diaz	Director	2022-10-12
0001855042-22-000003	1	Federico von Son de Fernex	Director	2022-10-12
0001936384-22-000005	3	/s/ Tevya Finger	Manager	2022-10-12
0001936384-22-000005	1	/s/ Kyle Sonlin	Chief Executive Officer	2022-10-12
0001936384-22-000005	2	/s/ Herwig Konings	Manager	2022-10-12
0001944929-22-000002	1	Brandy Wykes	Managing Member	2022-10-12
0001665160-22-002750	4	Nicole Oishi	Chief Experience Officer	2022-10-11
0001665160-22-002750	3	Lisa Behnke	Director	2022-10-11
0001665160-22-002750	1	Korb Matosich	CEO and Director	2022-10-11
0001665160-22-002750	2	David Hersom	Director	2022-10-11
0001947027-22-000003	1	Max Brownawell	Manager	2022-10-11
0001947027-22-000003	2	Jonathan Farchi-Segal	CEO	2022-10-11
0001665160-22-002749	1	Brandon Perry	Director	2022-10-11
0001665160-22-002749	2	Jay Ward	Director	2022-10-11
0001665160-22-002749	3	Michael J. Woods	Director	2022-10-11
0001665160-22-002749	4	Michael Kane	Director	2022-10-11
0001665160-22-002749	5	Scott Hansen	CEO and Principal Financial Executive	2022-10-11
0001669191-22-000973	3	Boone Bergsma	Principal Accounting Officer	2022-10-11
0001669191-22-000973	4	Boone Bergsma	Board Member	2022-10-11
0001669191-22-000973	2	Boone Bergsma	Principal Financial Officer	2022-10-11
0001669191-22-000973	1	Boone Bergsma	Principal Executive Officer	2022-10-11
0001669191-22-000972	2	Michael Berk	Principal Financial Officer	2022-10-11
0001669191-22-000972	1	Mark Bradley	Principal Executive Officer	2022-10-11
0001669191-22-000972	4	Mark Bradley	Board Member	2022-10-11
0001669191-22-000972	5	Michael Berk	Board Member	2022-10-11
0001669191-22-000972	3	Mark Bradley	Principal Accounting Officer	2022-10-11
0001669191-22-000971	4	Troy Howe	Board Member	2022-10-11
0001669191-22-000971	2	Troy Howe	Principal Financial Officer	2022-10-11
0001669191-22-000971	1	Troy Howe	Principal Executive Officer	2022-10-11
0001669191-22-000971	3	Troy Howe	Principal Accounting Officer	2022-10-11
0001669191-22-000970	4	Ken Rhinehart	Board Member	2022-10-11
0001669191-22-000970	5	Tim Thornton	Board Member	2022-10-11
0001669191-22-000970	3	Ken Rhinehart	Principal Accounting Officer	2022-10-11
0001669191-22-000970	2	Ken Rhinehart	Principal Financial Officer	2022-10-11
0001669191-22-000970	1	Ken Rhinehart	Principal Executive Officer	2022-10-11
0001665160-22-002747	1	Tom Bancroft	CEO, President, Treasurer, Secretary, and Director	2022-10-11
0001669191-22-000965	4	Triccia Ramos	Board Member	2022-10-11
0001669191-22-000965	5	Raju Panjwani	Board Member	2022-10-11
0001669191-22-000965	1	Raju Panjwani	Principal Executive Officer	2022-10-11
0001669191-22-000965	2	Raju Panjwani	Principal Financial Officer	2022-10-11
0001669191-22-000965	3	Raju Panjwani	Principal Accounting Officer	2022-10-11
0001669191-22-000963	2	Daniel Done	Principal Financial Officer	2022-10-11
0001669191-22-000963	4	Daniel Done	Board Member	2022-10-11
0001669191-22-000963	3	Daniel Done	Principal Accounting Officer	2022-10-11
0001669191-22-000963	1	Daniel Done	Principal Executive Officer	2022-10-11
0001669191-22-000961	5	Marc  Bishara	Board Member	2022-10-11
0001669191-22-000961	4	Kellee Khalil	Board Member	2022-10-11
0001669191-22-000961	1	Kellee Khalil	Principal Executive Officer	2022-10-11
0001669191-22-000961	3	Kellee Khalil	Principal Accounting Officer	2022-10-11
0001669191-22-000961	2	Paige  Britt	Principal Financial Officer	2022-10-11
0001669191-22-000959	2	David Young	Principal Financial Officer	2022-10-11
0001669191-22-000959	3	David Young	Principal Accounting Officer	2022-10-11
0001669191-22-000959	4	Uri Stern	Board Member	2022-10-11
0001669191-22-000959	5	Michael Herr	Board Member	2022-10-11
0001669191-22-000959	1	David Young	Principal Executive Officer	2022-10-11
0001650200-22-000003	1	Ray Sturm	Chief Executive Officer	2022-10-11
0001665160-22-002745	1	William P. Malloy	CEO, Director, Principal Accounting Officer	2022-10-11
0001665160-22-002745	2	Mark Rossi	Chairman of the Board	2022-10-11
0001665160-22-002745	3	Ned Laubacher	Director	2022-10-11
0001947813-22-000001	1	Matthew Segal	Owner	2022-10-11
0001666102-22-000021	1	Matthew Baron	President	2022-10-10
0001665160-22-002743	1	Guy Manos	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-11
0001665160-22-002730	1	Dawn Dickson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-07
0001665160-22-002742	1	Govinda Giri	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-07
0001912441-22-000003	1	Vicente Surraco	Co-Founder	2022-10-07
0001912441-22-000003	2	Christopher Allen	Co-Founder	2022-10-07
0001665160-22-002727	1	Jeff Tacy	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-07
0001665160-22-002728	1	Zack Fleishman	COO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-07
0001665160-22-002726	1	Fusion Properties Management Group, Inc. d/b/a Fusion Farms	Kendell Lang	2022-10-07
0001665160-22-002741	1	Amir Amini	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-07
0001665160-22-002739	2	David Sastry	Director, Principal Financial Officer, Principal Accounting Officer	2022-10-07
0001665160-22-002739	1	Paul Moller	CEO, Principal Executive Officer	2022-10-07
0001665160-22-002729	1	Kevin J. Williams	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-07
0001665160-22-002731	1	Marcus Laun	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-07
0001665160-22-002740	1	Russell Thomas	CEO, Principal Executive Officer, Manager, Principal Financial Officer and Principal Accounting Officer	2022-10-07
0001665160-22-002737	1	David Farley	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-07
0001665160-22-002738	1	Kirk Maust	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2022-10-07
0001665160-22-002735	1	David Smooke	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-07
0001665160-22-002734	1	Taegon Lee	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-07
0001665160-22-002736	1	Mark Hanchett	CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2022-10-07
0001665160-22-002733	2	Christopher Bantoft	Principal Financial Officer, Principal Accounting Officer and Manager	2022-10-07
0001665160-22-002733	1	Anthony Horovitz	CEO, Principal Executive Officer and Manager	2022-10-07
0001665160-22-002732	1	Jonathan Almanzar	CEO, Principal Executive Officer, Manager, Principal Financial Officer and Principal Accounting Officer	2022-10-07
0001665160-22-002725	1	Jon Verwiel	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-07
0001665160-22-002724	1	Vitaly Khusidman	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-07
0001665160-22-002723	2	Lawrence M. Drake II, Ph.D.	Director	2022-10-07
0001665160-22-002722	1	Daniel Eisenman	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-07
0001665160-22-002723	1	Daniel Rubano	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-07
0001941210-22-000001	1	Keith Wakeman	CEO, Manager and Co-Founder	2022-10-07
0001899900-22-000006	1	/s/ Lynne Koenigsberg	President/CEO	2022-10-05
0001665160-22-002720	1	Mohammed Diallo	CEO, Principal Executive Officer, and Director	2022-10-07
0001665160-22-002720	2	Ibrahima Diallo	COO, Principal Financial Officer, and Principal Accounting Officer	2022-10-07
0001665160-22-002719	1	Randall Jones	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-07
0001665160-22-002718	2	Avin Samtani	Director, COO and Founder	2022-10-07
0001665160-22-002718	1	Robert Peck	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-07
0001665160-22-002717	1	David M. Michonski	CEO, Principal Executive Officer, and Director	2022-10-07
0001665160-22-002717	2	Linda D. Michonski	Director	2022-10-07
0001665160-22-002717	3	Edward Giardina	Principal Financial Officer, Principal Accounting Officer, and Director	2022-10-07
0001665160-22-002716	1	Peter Budlong	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-07
0001670254-22-001061	1	Clement de alcala	COO	2022-10-07
0001670254-22-001061	2	Somnath Ray	CEO	2022-10-06
0001669191-22-000956	1	Aman Stuppard	Principal Executive Officer	2022-10-07
0001669191-22-000956	5	Andy  Stuppard	Board Member	2022-10-07
0001669191-22-000956	4	Betsy  Kruger	Board Member	2022-10-07
0001669191-22-000956	2	Aman Stuppard	Principal Financial Officer	2022-10-07
0001669191-22-000956	3	Aman Stuppard	Principal Accounting Officer	2022-10-07
0001947114-22-000006	1	Jordan Johnson	CEO	2022-10-07
0001665160-22-002715	2	Gary Starr	Director	2022-10-07
0001665160-22-002715	1	Patrick Sherwin	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-07
0001665160-22-002714	1	Chris Thompson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-07
0001665160-22-002713	1	Steve Grubbs	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-07
0001665160-22-002712	1	Emmanuel Umoh	CEO, Principal Executive Officer and Director,Principal Financial Officer and Principal Accounting Officer	2022-10-07
0001665160-22-002711	1	John Larson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-07
0001665160-22-002710	1	J. Garrett Green	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2022-10-07
0001665160-22-002709	1	Ryan Pirkle	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-07
0001665160-22-002709	2	Tyler Smith	Vice President	2022-10-07
0001665160-22-002708	1	Brad Malin	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-07
0001665160-22-002707	2	Jill Salomone	Co-Founder, CEO, Principal Executive Officer and Director	2022-10-07
0001665160-22-002707	1	Paul Salomone	COO, Co-Founder, Director, Principal Financial Officer and Principal Accounting Officer	2022-10-07
0001670254-22-001059	1	Xavier Nissim Cohen	Director	2022-10-07
0001670254-22-001059	2	David Amselem	CEO & Co-Founder	2022-10-06
0001665160-22-002706	1	Lior Shafir	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-07
0001665160-22-002705	1	Marty Reed	CEO, Founder, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-07
0001665160-22-002705	3	Greg Haap	General Manager, Cofounder, and Secretary of the Board	2022-10-07
0001665160-22-002705	2	Lyden Henderson	Chief Operating Officer, Cofounder, and Treasurer of the Board	2022-10-07
0001670254-22-001058	1	Michael W Frederick	Founder & Brewmaster	2022-10-07
0001665160-22-002704	1	Storm Sondors	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-07
0001665160-22-002703	2	Brian Gulassa	Director	2022-10-07
0001665160-22-002703	1	David Silverglate	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-07
0001665160-22-002702	1	Chris Blanchard	CEO, Principal Executive Officer	2022-10-07
0001665160-22-002702	2	Nicolo Rusconi	Director, Principal Financial Officer and Principal Accounting Officer of Chicas Tacos Holdings Inc.	2022-10-07
0001670254-22-001057	4	Eugene Erik	CEO	2022-10-04
0001670254-22-001057	2	Eugene Erik	CEO	2022-10-04
0001670254-22-001057	1	Andrew Koval	CTO	2022-10-04
0001670254-22-001057	3	Andrew Koval	CTO	2022-10-04
0001665160-22-002701	2	Robert S Marks	Director and Secretary	2022-10-07
0001665160-22-002701	1	Luka Fajs	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-07
0001665160-22-002700	1	Max Weissberg	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2022-10-07
0001947687-22-000001	1	Tiffany Carson	CEO	2022-10-07
0001665160-22-002699	1	Dan Abbate	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-07
0001665160-22-002698	1	Bruce Kania	Chief Executive Officer, Principal Executive Officer, Director	2022-10-07
0001665160-22-002698	2	Alicia Pettys	Director	2022-10-07
0001665160-22-002698	3	Anne Kania	Executive Vice President, Director, Treasurer, Principal Accounting Officer, and Principal Financial Officer	2022-10-07
0001665160-22-002697	1	Victoria Pasche	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-07
0001665160-22-002697	2	Charisse Pasche	President, Secretary and Director	2022-10-07
0001665160-22-002696	1	Matt Westover	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-07
0001665160-22-002695	1	Eric Ralls	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-07
0001665160-22-002694	3	Dan Mandell	VP, Sales and Strategic Partnerships	2022-10-07
0001665160-22-002694	1	Geff Woodward	CEO, Chairman of BOD, Principal Accounting Officer	2022-10-07
0001665160-22-002694	2	Trond Henning Olesen	CTO, Vice Chairman	2022-10-07
0001807734-22-000002	1	Bobby Morelli	CEO	2022-10-05
0001665160-22-002692	3	Robert Legendre	Director	2022-10-07
0001665160-22-002692	1	Daniel Ash	Founder, CEO and Director	2022-10-07
0001665160-22-002692	2	Barrett Laban Silver	Director	2022-10-07
0001947114-22-000005	1	Maegann Yarbrough	Managing Member	2022-10-07
0001947114-22-000004	1	Doris Valdivia	President	2022-10-07
0001947114-22-000003	1	Keyia Yalcin	CEO	2022-10-07
0001947114-22-000002	1	Audrey Ancelin	CEO	2022-10-07
0001947114-22-000001	1	Jordan Johnson	CEO	2022-10-07
0001665160-22-002678	2	Lori A. Parks	Principal Financial Officer and Principal Accounting Officer	2022-10-06
0001665160-22-002682	1	Stephen Heckeroth	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-06
0001665160-22-002684	1	Maxwell Fine	CEO, Principal Executive Officer and Director	2022-10-06
0001665160-22-002684	2	Daniel Lee	Principal Financial Officer and Principal Accounting Officer	2022-10-06
0001665160-22-002685	1	Richard Gamarra	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-06
0001665160-22-002683	1	Chloe Sledd	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-06
0001930363-22-000001	1	Phuc Vinh Truong	Director	2022-10-06
0001930363-22-000001	2	Phuc Thien Truong	Director	2022-10-06
0001665160-22-002686	1	Wayne Allyn Root	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-06
0001665160-22-002688	1	Koustubh Parulekar	CEO, Principal Executive Officer and Director, President, Principal Financial Officer and Principal Accounting Officer	2022-10-06
0001665160-22-002690	1	Brody Shemansky	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-06
0001665160-22-002687	1	Lorenzo Holley	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-06
0001665160-22-002673	1	Dan Clark	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-06
0001665160-22-002674	1	Adrian Solgaard	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-06
0001665160-22-002676	1	Dana Loberg	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-06
0001665160-22-002689	1	Ray Phillips	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-06
0001665160-22-002670	1	Robert LaBelle	CEO, Principal Executive Officer and Director	2022-10-06
0001665160-22-002672	1	Tina Cheng	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-06
0001665160-22-002671	1	Wayne Weber	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-06
0001665160-22-002669	1	Brett Jacobson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-06
0001919013-22-000002	1	Krishna Dosapati	Co-Chief Executive Officer and Director	2022-10-06
0001919013-22-000002	2	Manasa Grandhi	Co-Chief Executive Officer and Director	2022-10-06
0001665160-22-002675	1	Andrew Fitzgerald	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-06
0001665160-22-002677	1	Mario Rana	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-06
0001665160-22-002681	1	Frederick Lizza	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-06
0001665160-22-002681	2	Ara Nazarian	Founder, President, Chief Science Officer and Director of Statum Systems, Inc.	2022-10-06
0001665160-22-002680	1	Jeffrey Gottfurcht	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-06
0001665160-22-002679	1	Ronald B Newcomb	CEO, Principal Executive Officer and Director	2022-10-06
0001665160-22-002679	2	Ben Dobyns	President of the Board of Directors	2022-10-06
0001665160-22-002679	3	Jason Faller	Director	2022-10-06
0001665160-22-002679	4	E.J. Kavanous	Director	2022-10-06
0001665160-22-002679	5	Petra Wilson	Principal Financial Officer and Principal Accounting Officer	2022-10-06
0001665160-22-002678	1	Daniel Rubenstein	CEO, Principal Executive Officer and Director	2022-10-06
0001670254-22-001054	1	Alexander MacCaw	CEO	2022-10-05
0001669191-22-000954	6	Autry J. Pruitt	Board Member	2022-10-06
0001669191-22-000954	4	Barry S. Cohen	Board Member	2022-10-06
0001669191-22-000954	1	Barry S. Cohen	Principal Executive Officer	2022-10-06
0001669191-22-000954	2	Barry S. Cohen	Principal Financial Officer	2022-10-06
0001669191-22-000954	3	Barry S. Cohen	Principal Accounting Officer	2022-10-06
0001669191-22-000954	5	Arthur L. Bernstein	Board Member	2022-10-06
0001669191-22-000953	3	Peter Kaufman	Principal Accounting Officer	2022-10-06
0001669191-22-000953	1	Peter Kaufman	Principal Executive Officer	2022-10-06
0001669191-22-000953	2	Peter Kaufman	Principal Financial Officer	2022-10-06
0001669191-22-000953	4	Peter Kaufman	Board Member	2022-10-06
0001669191-22-000952	1	Chelinde Edouard	Principal Executive Officer	2022-10-06
0001669191-22-000952	2	Rob  Maiello	Principal Financial Officer	2022-10-06
0001669191-22-000952	4	Mark Sneed	Board Member	2022-10-06
0001669191-22-000952	5	Chelinde Edouard	Board Member	2022-10-06
0001669191-22-000952	3	Mark Sneed	Principal Accounting Officer	2022-10-06
0001665160-22-002668	1	Saroosh Gull	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-06
0001665160-22-002667	1	Scott Brusaw	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-06
0001665160-22-002666	1	Jamin Finlaw	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-06
0001665160-22-002665	1	James Iversen	CEO & Director	2022-10-06
0001665160-22-002664	1	BRANDON D. FLANAGAN	President, Chief Executive Officer, Principal Executive Officer and Director	2022-10-06
0001665160-22-002664	2	Howard Hubley	Controller, Principal Financial Officer and Principal Accounting Officer	2022-10-06
0001665160-22-002664	4	Gio Ozkan	Director	2022-10-06
0001665160-22-002664	3	Donald B. Flanagan	Chairman of the Board	2022-10-06
0001665160-22-002663	1	Isaac Hayes III	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-06
0001665160-22-002662	2	Petra Wood	Director; Vice President; Head of Growth; Chief Operating Officer; Secretary of R3 Printing, Inc.	2022-10-06
0001665160-22-002662	1	Paul Sieradzki	Director; Treasurer; Head of Product; Chief Executive Officer; President of R3 Printing, Inc.	2022-10-06
0001665160-22-002661	1	Sean Hansen	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-06
0001665160-22-002660	1	Binhan Li	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-06
0001665160-22-002659	2	Andrew Ulmer	CFO	2022-10-06
0001665160-22-002659	1	Richard Gamarra	CEO	2022-10-06
0001665160-22-002658	1	W. Lewis Johnson	President, CEO, Chief Financial Officer, and Chairman of the Board	2022-10-06
0001665160-22-002657	1	Nikolaos Pnevmatikakis	CEO and CFO	2022-10-06
0001665160-22-002657	2	Solomon Mordechai	Director and Founder	2022-10-06
0001947609-22-000002	1	Mike Godlewski	President	2022-10-06
0001947609-22-000001	1	Michael Godlewski	President	2022-10-06
0001760986-22-000003	1	Punit Seth	Director	2022-10-06
0001760986-22-000003	2	Shovahn Rincon	Director	2022-10-06
0001760986-22-000003	3	Chris Burggraeve	Director	2022-10-06
0001096906-22-002428	2	/s/ Kobe Rogers	COO, Director	2022-09-28
0001096906-22-002428	1	/s/ Alec Brewer	CEO, Director	2022-09-28
0001665160-22-002655	4	Deborah Lucille Cullen	CFO and Director	2022-10-06
0001665160-22-002655	7	Todd Fein	Director	2022-10-06
0001665160-22-002655	2	Tiffany Persons	Director	2022-10-06
0001665160-22-002655	3	Catherine Ann Key	President and Director	2022-10-06
0001665160-22-002655	1	Douglas Gaard Willmore	Chief Executive Officer and Director	2022-10-06
0001665160-22-002655	5	Allan English	Director	2022-10-06
0001665160-22-002655	6	Wendy Sue Burton	Director	2022-10-06
0001931543-22-000006	1	Cindy Adam	Director	2022-10-06
0001931543-22-000006	2	Nitin Rai	Director	2022-10-06
0001665160-22-002635	1	John Chappell	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-05
0001665160-22-002637	1	Andrew Yakub	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-05
0001670254-22-001048	1	Luke Williams	Board Member	2022-10-05
0001670254-22-001048	2	Kevin P Riley	Treasurer	2022-10-05
0001670254-22-001048	3	Nick Rabin	Founder and CEO	2022-10-05
0001665160-22-002639	1	Chris Outwater	CEO, Principal Executive Officer and Director	2022-10-05
0001665160-22-002639	2	Timothy A. Hylas	Principal Financial Officer and Principal Accounting Officer	2022-10-05
0001665160-22-002638	1	Chander Arora	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-05
0001670254-22-001049	1	Austin James Fortier	COO	2022-10-03
0001670254-22-001049	2	Ruth Moretton	CEO	2022-10-03
0001665160-22-002640	1	Allan Grosvenor	CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2022-10-05
0001665160-22-002641	1	Sarah Lynch	Sarah Lynch - CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-05
0001670254-22-001051	1	Ronald Sparks	Board Member	2022-10-03
0001670254-22-001051	2	Lanz Fritz	Director	2022-10-03
0001670254-22-001051	3	Aaron BARR	CEO	2022-10-03
0001665160-22-002643	1	Jay Cormier	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-05
0001665160-22-002642	1	Stephen Young	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-05
0001670254-22-001053	1	Austin James Fortier	COO	2022-10-03
0001670254-22-001053	2	Ruth Moretton	CEO	2022-10-03
0001665160-22-002644	1	Dawn Dickson	Founder, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-05
0001665160-22-002644	2	Danielle Shortt	CEO	2022-10-05
0001665160-22-002646	1	Braden Reiber	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-05
0001665160-22-002645	1	Peter Peng	Chairman, Founder, CEO, Principal Executive Officer and Director,	2022-10-05
0001665160-22-002645	2	Heber Maughan	CFO, Principal Financial Officer and Principal Accounting Officer	2022-10-05
0001665160-22-002647	1	Jim Mullen	President and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-05
