ACCESSION_NUMBER	ID	ISSUER	ISSUERSIGNATURE	ISSUERTITLE
0001750513-22-000001	1	Oz. House LLC	Sean Kanter	Chief Executive Member and Owner
0001774075-22-000003	1	SIMPLESHOWING HOLDINGS, INC.	Fred McGill Jr.	Chairman
0001774075-22-000001	1	SIMPLESHOWING HOLDINGS, INC.	Fred McGill Jr.	Chairman
0001665160-22-000823	1	Improper Goods Inc	Daniel Brazelton	President, CEO
0001774152-22-000001	1	TWENTY-SECOND CENTURY DORA TECHNOLOGY HOLDINGS, INC.	/s/ Jiannan Zhang	Director, Chief Executive Officer, and Secretary
0001666102-22-000002	1	NuMee Inc.	James B Frank	Chief Operations Officer
0001670254-22-000402	1	RG Resource Technologies, Inc.	Rob Kornahrens	CEO - Visionary / Angel Investor
0001670254-22-000401	1	Atom Limbs Inc.	Tyler Hayes	Atom Limbs Co-Founder & CEO
0001805018-22-000001	1	Elemeno Health, Inc.	Arup Roy-Burman	Chief Executive Officer
0001665160-22-000809	1	VizAeras	Carl Tautenhahn	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-22-000400	1	ReelwUrld, Inc.	Jan Lucanus	Founder & Chief Executive Officer
0001665160-22-000815	1	Roboligent, Inc.	Bongsu Kim	CEO
0001670254-22-000403	1	GreenChoice, PBC	Galen Karlan-Mason	Founder & CEO
0001665160-22-000813	1	XR Casino, Inc.	Dayan Martinez	Founder, CEO & Director
0001730695-22-000007	1	Unbanked, Inc.	Daniel Gouldman	Co-Chief Executive Officer
0001665160-22-000819	1	Greenberry's Coffee Roasters, Inc.	Michael Sean Simmons	CEO and Director
0001665160-22-000821	1	HyperSciences, Inc.	Mark C. Russell	CEO (Chief Executive Officer) and Director
0001665160-22-000818	1	HyperSciences, Inc.	Mark C. Russell	CEO (Chief Executive Officer) and Director
0001894171-22-000004	1	Diggs Boys LLC	Michael Earley	President
0001665160-22-000807	1	Greenberry's Coffee Roasters Inc.	Michael Sean Simmons	President
0001665160-22-000811	1	Retina Technologies, Inc	Claudio R. Serafini	Chief Executive Officer
0001193125-22-117944	1	Hawaiian Bros Inc.	/s/ Scott Ford	President, Co-Chief Executive Officer and Director (Principal Executive Officer)
0001670254-22-000399	1	Doodeo Inc.	Rony Hage	Founder and CEO
0001665160-22-000804	1	Vxtra Health Plan, Inc	Larry Hightower	CEO
0001665160-22-000803	1	Revolution MD, Inc	Josh Kimmel	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-22-000398	1	Riff LLC	Paul Evers	Co-founder / CEO
0001669191-22-000426	1	Hiveskill LLC	Sophia Becker	Principal Executive Officer
0001669191-22-000425	1	FirstRoot, Inc.	Luke Hohmann	CEO
0001669191-22-000423	1	Arkisys, Inc.	David Barnhart	Principal Executive Officer
0001879211-22-000002	1	Heglovich LLC	/s/ Jeff Heglie	Co-Founder
0001670254-22-000397	1	Neighborhood Sun Benefit Corp	Gary Skulnik	CEO
0001669191-22-000418	1	BNNano, Inc.	Steve Wilcenski	CEO
0001670254-22-000396	1	Ai Incube, Inc.	Eyal Amir	CEO
0001665160-22-000799	1	James Rhodes	James Rhodes	CEO
0001665160-22-000797	1	AtomBeam Technologies Inc	Charles Yeomans	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-22-000415	1	Eyes 4 Lives, Inc.	Roger Wu	CEO
0001670254-22-000395	1	Swopblock LLC	Jeff Hilde	Inventor & Founder
0001669191-22-000413	1	eBumps Inc.	Jonah Tuckman	CEO
0001669191-22-000411	1	Eyes 4 Lives, Inc.	Roger Wu	CEO
0001878300-22-000003	1	Retail Works Eschoppe LLC	Hemant Chavan	Chief Executive Officer
0001878300-22-000002	1	Retail Works Eschoppe LLC	Hemant Chavan	Chief Executive Officer
0001874161-22-000001	1	Champion Lender Inc	Viola J. Carmona	Sole Director and Chief Executive Officer
0001665160-22-000795	1	Sun50, LLC	Christie Covarrubias	Co-Founder, CEO and Chairman of the Board
0001665160-22-000793	1	The Black Bread Company	Mark Edmond	CEO
0001665160-22-000791	1	Krueger Outdoor, Inc.	Tim Krueger	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-000789	1	Master Food Lab LLC	Michael Alfaro	CEO
0001665160-22-000787	1	Cadi	Tyler Gottstein	CEO, Principal Executive Officer, and Director, Principal Financial Officer, and Principal Accounting Officer
0001665160-22-000784	1	ABH Hold Co. Inc	Scott Hansen	CEO, Principal Financial Officer
0001587317-22-000005	1	HEVO Inc.	Jeremy McCool	Chief Executive Officer
0001807583-22-000001	1	NYCE Companies, Inc.	Philip Michael	CEO
0001665160-22-000781	1	TRILLION, LLC	Michael Brady	Chief Commercial Officer
0001665160-22-000778	1	Oscilla Power, Inc.	Balakrishnan Nair	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-000775	1	EPR-Technologies, Inc.	Lyn Yaffe	Co-Founder, Chairman, CEO, and Acting Secretary/Treasurer
0001665160-22-000772	1	Scinovia Corp.	James Bradley Sund, Sr.	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001919365-22-000002	1	Mihalko Medical LLC	Rosemary Mihalko	President
0001872052-22-000001	1	MYDENTALWIG INC.	Lydie Livolsi	Founder and CEO
0001888810-22-000002	1	We Are the New Farmers Inc.	Jonas Guenther	Chief Executive Officer
0001665160-22-000769	1	Scinovia Corp	James Sund Sr.	President
0001859165-22-000002	1	Thimble.io Inc.	Oscar Pedroso	Chief Executive Officer
0001665160-22-000766	1	David Aronne	David Aronne	CEO
0001665160-22-000764	1	Arnold Leitner	Arnold Leitner	CEO, Principal Executive Officer and Director, Principal Financial Officer
0001665160-22-000763	1	YouSolar, Inc.	Arnold Leitner	CEO, Principal Executive Officer and Director, Principal Financial Officer
0001665160-22-000761	1	Sara K Margulis	Sara K Margulis	CEO
0001922949-22-000002	1	DELTA HOUSING 30X LLC	Kurt Chen	Manager
0001665160-22-000758	1	Skullenwink LLC	Keith Chapman	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-000756	1	Skullenwink LLC	Keith Chapman	Member
0001665160-22-000754	1	Pacific Integrated Energy, Inc.	Phil Layton	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-22-000393	1	Just a Baby, Inc	Paul Ryan	CEO and Founder
0001777060-22-000002	1	Viral Films Media LLC	Frederick R. Dawe	Manager, Chief Executive Officer and Director
0001669191-22-000407	1	Rialto Trading Holdings LLC	Shari Noonan	Principal Executive Officer
0001736653-22-000002	1	Fantasy Sports Co	Erik Groset	Founder & CEO
0001477932-22-002589	1	WORLD TREE USA, LLC	/s/ Douglas Willmore	CEO
0001104659-22-049183	1	Elemeno Health, Inc.	/s/ Arup Roy-Burman	Chief Executive Officer
0001670254-22-000387	1	Maven Curation, Inc.	Niina Al-Hassan	Founder & CEO
0001872560-22-000002	1	RacerX, Inc	Avrum Mayman	President
0001781973-22-000001	1	Sircles Media, Inc.	John David Worthington	Chief Executive Officer
0001670254-22-000391	1	Voyager Global, Inc.	Chris Caudle	Founder & CEO
0001670254-22-000389	1	allocortech inc.	Brian Viele	President
0001864316-22-000002	1	Evolution Devices, Inc.	Pierluigi Mantovani	Chief Executive Officer
0001665160-22-000749	1	Lolaark Vision Inc.	Emanuel Papadakis	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-000748	1	BRAKES TO GO, INC.	Randall Huntsinger	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-22-000173	1	Manaia Collective, LLC	Howard Hanna	Owner and Founder
0001665160-22-000745	1	TMJ Relax Inc	Charles Sutera III	Chief Executive Officer and Director
0001746059-22-000172	1	Knead Dough, LLC	Bettina Fisher	Owner and Founder
0001913194-22-000007	1	NEURISH NETWORKS, INC.	Phil Gattone	President
0001665160-22-000744	1	VOWburger Company, Inc.	Kevin Arca	CEO/CFO/Director
0001746059-22-000171	1	GoodNatured Juice & Smoothie Bar LLC	Vincenzo Sisti	Owner and Founder
0001746059-22-000170	1	My Unique Sweets, LLC	Monique Saunders	Owner
0001670254-22-000386	1	SmallStart Ventures Inc.	Robert Samuelsen	CEO
0001746059-22-000169	1	South Shore Biotherapy, LLC	Adam Joseph Baiardi	Owner and Founder
0001746059-22-000168	1	MH Cinemas, LLC	Joshua Cannon	Owner and COO
0001665160-22-000743	1	Hacking Labs	Sean Hacking	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-22-000167	1	Speakeasy Donuts Sole Prop	Heather-Wren Werner	Owner and Founder
0001644600-22-000053	1	SoberBuddy Corp	Tara Schiller	CEO, President, Secretary, CFO
0001644600-22-000052	1	Generation Genius Inc	Jeffrey Vinokur	Founder and Chief Executive Officer
0001831643-22-000001	1	LIL BUCKS LLC	Emily Griffith	CEO
0001665160-22-000742	1	Vipin Jain	Vipin Jain	CEO
0001746059-22-000166	1	8Eleven Hospitality Group, Inc	Fathia Jones	Owner and Founder
0001665160-22-000740	1	LOLAARK VISION INC	EMANUEL I PAPADAKIS	PRESIDENT AND CEO
0001669191-22-000402	1	Kazoo LLC	Peter  Goodman	Principal Executive Officer
0001665160-22-000738	1	RKS Off Road Corp.	Elisabeth Gritsch	CEO, President and Director
0001746059-22-000165	1	Mexibbean, LLC	John Baker	Owner and Founder
0001904386-22-000002	1	Lake Noire Legacy Holdings, LLC	Scottie Smith II	As Managing Member of the Manager, Oakwood Legacy Holdings, LLC
0001665160-22-000736	1	TMJ Relax, Inc.	Charles Sutera III	Chief Executive Officer and Director
0001665160-22-000731	1	Green Ninja	Eugene Cordero	CEO & Director
0001913986-22-000003	1	Franklin Brewing Co Ltd	Aaron Schickel	President
0001746059-22-000164	1	True East Leaf, LLC	Kayley Stasiewski	Owner and CoFounder
0001665160-22-000726	1	2nd Skull, Inc	Greg Czerpak	President, Chief Executive Officer, Chairman of the Board, and Principle Executive Officer
0001665160-22-000724	1	2nd Skull, Inc.	Greg Czerpak	President, Chief Executive Officer, Chairman of the Board , and Principal Executive Officer
0001665160-22-000722	1	PaidWorkout Corp.	Nicole Pekerman	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001670254-22-000385	1	GroGuru, Inc.	Patrick Henry	President & CEO
0001213900-22-021091	1	MyApps Corp.	/s/ Eli Dusenbury	Director
0001665160-22-000721	1	ABH Holdco, Incorporated	Scott Hansen	CEO, Principal Financial Officer
0001746059-22-000163	1	B-side the Tracks Brewing Co.	Thomas Johnson	Owner and CoFounder
0001735613-22-000002	1	Thimble.io Inc.	Oscar Pedroso	Chief Executive Officer
0001735613-22-000001	1	QUANTM.ONE INC	Matthew Sullivan	CEO
0001789369-22-000001	1	Clee Wellness LLC	Carroll Lee	Chief Executive Officer and Manager
0001670254-22-000383	1	Vironix Health Inc.	Sumanth Swaminathan, PhD	CoFounder & CEO
0001665160-22-000712	1	THIRD EYE DESIGN, INC.	David Werner	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-22-000380	1	Aphios Pharma LLC	Trevor P. Castor	President and CEO
0001670254-22-000379	1	TRADEAUTHORITY LLC	Charlie Davis	President
0001665160-22-000715	1	Redivivus, Inc.	Erika Guerrero	CEO and Director
0001922306-22-000001	1	Redcrest Bainbridge LLC	Adam Volk	Managing Member
0001670254-22-000381	1	Mind the Tea Corp.	Sabina Khilnani	Cofounder, CEO
0001665160-22-000713	1	XSurgical Inc.	Gianluca De Novi	CEO, Principal Executive Officer and Director
0001849264-22-000002	1	Pakt, Inc.	Malcolm Fontier	Director, President, and CEO
0001746059-22-000162	1	New Eatonville, LLC	Harmony Edwards	Founder and CEO
0001575872-22-000305	1	Janover Inc.	Blake Janover	Chief Executive Officer
0001575872-22-000303	1	Janover Inc.	Blake Janover	Chief Executive Officer
0001907870-22-000003	1	Hydro Hash Inc.	James McGibney	Chief Executive Officer
0001744818-22-000005	1	Inside.com, Inc.	Elliot C.R. Cook	COO
0001670254-22-000377	1	Rad Technologies Inc.	Jeremy Barnett	CEO
0001802465-22-000001	1	Tyla-Simone's Wings LLC	Monique Crayton	Sole Member
0001864224-22-000002	1	Modular Streetscape Systems Inc.	Shabazz Stuart	Chief Executive Officer
0001670254-22-000376	1	Givsum, Inc.	Shawn Wehan	CEO
0001644600-22-000050	1	Generation Genius Inc	Jeffrey Vinokur	Founder and Chief Executive Officer
0001688029-22-000008	1	Divinia Water, Inc.	Kiersten Landers	Previous Corporate Secretary
0001670254-22-000372	1	PADL Holdings Inc	Andres Avello	CEO/Co-Founder
0001665160-22-000709	1	Boones Bourbon Co.	Tyler Boone	CEO, President and Director
0001670254-22-000370	1	Propeller Enterprises	Brandon Deroche	Founder & CEO
0001669191-22-000397	1	Proctor360 Inc.	Ganga Bathula	Principal Executive Officer
0001670254-22-000369	1	Arolucha, Inc.	Ron Harris	President
0001670254-22-000367	1	Called Higher Studios, Inc.	Jason Brown	Founder & CEO
0001670254-22-000366	1	Next Thing Technologies, Inc	Jason Adams	CEO & President
0001621374-22-000006	1	SV TOOL Corp	Che Voigt	Chief Executive Officer
0001902033-22-000004	1	O2, Inc.	David Colina	Founder & CEO
0001665160-22-000703	1	KnaQ Group, Inc.	Stephen Catanzo	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-000702	1	Avimesa Corp	Joseph Austin	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001670254-22-000364	1	Learnie Inc.	Pete Mastin	CEO
0001665160-22-000707	1	Blockchain Institute of Technology, Inc.	George Levy	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-22-000361	1	SnapGoal Inc.	Mohamed Zaid	Founder and CEO
0001665160-22-000705	1	BLOCKCHAIN INSTITUTE OF TECHNOLOGY INC.	George Levy	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001493152-22-010563	1	Jinglz, Inc.	/s/ Aaron Itzkowitz	CEO, President, Chairman, Director, Principal Executive Officer
0001872560-22-000001	1	RacerX, Inc	Avrum Mayman	President
0001881847-22-000003	1	Kemble Berkshires, LLC	Orion Parrott	GP SEAF GP, Manager SEAF 1 Manager Kemble Berkshires LLC
0001881847-22-000002	1	Kemble Berkshires, LLC	Orion Parrott	GP SEAF GP, Manager SEAF 1 Manager Kemble Berkshires LLC
0001691942-22-000002	1	Voyage Media Inc.	Nat Mundel	CEO
0001720880-22-000004	1	MJ Hybrid Solutions, INC	Melissa Stapley	CEO
0001665160-22-000701	1	Carnot Compression Inc.	Todd Thompson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-22-000359	1	Arcum Partners LLC	Sebastin Builes	Co-Founder & CEO
0001665160-22-000700	1	Puraclenz Holdings, Inc.	Christopher Dooley	CEO and Director
0001670254-22-000358	1	Envel, Inc.	Matthew Armandi	Chief Financial Officer
0001665160-22-000698	1	Humblemaker, LLC	Chris Smith	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-22-000357	1	WedFun, Inc.	Patrick Whitfield	Chief Finance Officer
0001788590-22-000004	1	Suitable, Inc.	Raymond Li	Founder & CEO
0001669191-22-000395	1	Dashible, Inc.	Marvin Johnson	CEO
0001665160-22-000697	1	BlackHeart Bike Company	Zachary Lambert	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001838793-22-000002	1	TREND Walbrook Junction Investors LLC	Lyneir Richardson	CEO of The Chicago TREND Corporation, the manager
0001838793-22-000001	1	TREND Walbrook Junction Investors LLC	Lyneir Richardson	By The Chicago TREND Corp, as Manager
0001627490-22-000002	1	Scinovia Corp.	James Bradley Sund, Sr.	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-22-000355	1	Khal, Inc	Samir Tendulkar	Founder CEO/CTO
0001850285-22-000001	1	Overland Bound Inc	Michael Murguia	CEO & Director
0001665160-22-000684	1	SMARTFIT INC.	Catherine B. Lamberti	Board Chair and Chief Executive Officer
0001846988-22-000003	1	NPCX, Inc.	Cameron Madani	Chief Executive Officer
0001913194-22-000004	1	NEURISH NETWORKS, INC.	Phil Gattone	President
0001665160-22-000689	1	Advanced Development of Additive Manufacturing, Inc.	Denys Gurak	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-000693	1	SkillSoniq, Inc.	Abhinav Verma	Founder
0001913194-22-000006	1	NEURISH NETWORKS, INC.	Phil Gattone	President
0001675390-22-000002	1	OneName Global, Inc.	Christopher J. Kramer	CEO
0001665160-22-000690	1	Chicken Waffle Inc.	Finn Staber	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-22-000353	1	Kidcaboo Holdings, Inc.	Rebecca Lock	Founder/CEO of Kidcaboo Holdings, Inc
0001665160-22-000687	1	SMARTfit Inc.	Cathi Lamberti	Chief Executive Officer, Chairperson of the board of directors, and founder of SMARTfit
0001811482-22-000001	1	Lunchwale,Inc.	GOPI KANTAMNENI	CEO & FOUNDER
0001746059-22-000161	1	ROLL THE VEG LLC	Anthony Lagrosa	Owner and Founder
0001665160-22-000682	1	Safe Zone Technologies	Mike Lally	Chief Executive Officer, Principle Executive, Director
0001669191-22-000393	1	PennyFly Publishing LLC	Tyler Prescott	Principal Executive Officer
0001669191-22-000391	1	Energy Exploration Technologies, Inc.	Teague Egan	CEO
0001665160-22-000680	1	David Arthur Brown	David Arthur Brown	Founder and CEO
0001880827-22-000005	1	Quick Loadz Container System, LLC	Sean Jones	Chief Executive Officer
0001746059-22-000160	1	Evoke Inc	Cleon Byron	Owner and CEO
0001670254-22-000351	1	Zomo.fit Corp.	Arnab Raychaudhuri	CEO
0001665160-22-000678	1	Pacific Integrated Energy, Inc.	Phil Layton	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001821120-22-000004	1	Temple I, LLC	Philip Michael	CEO of NYCE Companies, Inc., Manager of Temple I, LLC
0001755873-22-000005	1	Visuwall Technologies Inc.	Usman Shaikh	Attorney
0001665160-22-000676	1	Tamarack Aerospace Group, Inc.	Nicholas Guida	Chairman of the Board of Directors, Founder, CEO and CTO
0001805056-22-000004	1	NanoVMs, Inc.	Usman Shaikh	Attorney
0001746059-22-000159	1	Enotap LLC	Marissa Stashenko	Owner and CoFounder
0001910977-22-000004	1	Revero Inc	Mahsa Rostami	Chief Executive Officer
0001910977-22-000003	1	Brandcasters, Inc.	Tracy L. Hazzard	President and CEO
0001923441-22-000001	1	Cape Cod Cellars Inc.	Tim Cooney	President and CEO
0001670254-22-000348	1	Diesel Beverages LLC	Natalie Mondine	COO, Co-Founder
0001910977-22-000002	1	ArkHAUS Inc	Sam Payrovi	Chief Executive Officer
0001670254-22-000347	1	NovoMoto Inc.	Mehrdad Arjmand	CEO/Treasurer
0001665160-22-000673	1	ThinOptics, Inc.	Gadi Ponte	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-000670	1	Tula Microphones, Inc.	David Arthur Brown	CEO and Director
0001665160-22-000669	1	A Band Of Anglers, Inc.	Patrick Sebile	CEO
0001670254-22-000344	1	Responsium, Inc.	Nils Bunde	Co-Founder, CEO
0001665160-22-000667	1	The Black Bread Company	Mark Edmond	CEO
0001669191-22-000389	1	Sazi Foods, LLC	Lisa  Newmann	Principal Executive Officer
0001669191-22-000388	1	Artificial Intelligence Economic Development Corporation	Leonard S.   Johnson Ph.D. student	Principal Executive Officer
0001670254-22-000342	1	NovoMoto Inc.	Mehrdad Arjmand	Co-Founder/CEO
0001665160-22-000664	1	Ossa Collective Inc	Marla Isackson	CEO, President, Secretary, and Treasurer
0001907695-22-000001	1	BeoFior Holdings, Inc.	Kevin Boyer	Chief Executive Officer
0001665160-22-000661	1	BASHA HOLDINGS LLC	Pete Girgis	President, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-000660	1	Joulez Inc.	Micah Bergdale	CEO/Director
0001665160-22-000659	1	Bamboo Ecologic Corporation	Russell Smith	CEO, Principal Executive Officer and Director, Principal Financial Officer, Principal Accounting Officer
0001756381-22-000001	1	Fretch LLC	Naresh Mulchandani	CEO
0001689396-22-000002	1	Insense Ads, Inc	/s/ Danil Saliukov	Director, CEO
0001670254-22-000340	1	Rentberry, Inc.	Oleksiy Lubinsky	CEO
0001746059-22-000158	1	MODESTMAN BREWING, LLC	Ashley Sheehan	Owner and Founder
0001746059-22-000157	1	Tween the Tides, LLC	Bethany Gregory	Owner and Founder
0001555127-22-000004	1	IX Power Clean Water, Inc.	John R. (Grizz) Deal	CEO, Principal Executive Officer and Director
0001665160-22-000657	1	Life Imaging Fla, Inc.	J. Thomas Graham	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001477932-22-002385	1	Synergy Health Network Inc	/s/ Dan Dembicki	CEO
0001705050-22-000003	1	FREIGHTPAL, INC.	Christopher Dominguez	Chief Executive Officer
0001746059-22-000156	1	Lil Mama's Chicago Style Hoagy, LLC	Tiffany Pauldon	Owner
0001746059-22-000155	1	LabX Group, LLC	Ricardo h. Correia	Owner
0001921727-22-000004	1	Noodlepig, LLC	Christopher Wessely	President
0001921727-22-000003	1	Overspray Art Supply & Gallery, Inc.	Gabrielle Leyva	President
0001670254-22-000333	1	iMorph Smart Health Technologies, Inc.	Younis Zubchevich	Co-Founder & President
0001670254-22-000334	1	Bloomcatch Inc.	Raymond Magee	CEO/Founder
0001670254-22-000337	1	Horror Hub LLC	Nathan Bryner	CEO / Founder
0001670254-22-000339	1	ArmsLock USA, Inc.	Yoni Cohen	Co-Founder & CEO
0001893268-22-000002	1	Hava Health Inc	Josh Israel	CEO
0001670254-22-000336	1	The Bacon Jams LLC	Michael Oraschewsky	Chief Executive Boar
0001665160-22-000656	1	Colin Davis	Colin Davis	President
0001840495-22-000004	1	American Stories Entertainment Inc.	Robert Cefail by Sean Fuellhart POA	President
0001665160-22-000653	1	O2 Treehouse Commercial, Inc	Dustin Feider	CEO, Principal Executive Officer and Director
0001659586-22-000001	1	Citiesense Inc.	Starling Childs	President, CEO
0001889325-22-000001	1	NODABL Networks, Inc.	AROON TUNGARE	CEO
0001669191-22-000385	1	Hiveskill LLC	Sophia Becker	Principal Executive Officer
0001665160-22-000652	1	NewBin Corp.	Mitch Hecht	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001917773-22-000004	1	Sea N Soul Inc	JOHN KOZLOWSKI	CEO
0001665160-22-000651	1	Beanstox Inc.	Connor O Brien	CEO and Director
0001918842-22-000002	1	Jossi's Kitchen & Shop Inc.	Josette Paz De Rivera	President
0001888810-22-000001	1	We Are the New Farmers Inc.	Jonas Guenther	Chief Executive Officer
0001669191-22-000383	1	Berylline Corporation	Dennis  Dresser	Principal Executive Officer
0001670254-22-000331	1	The Yogi Movie, LLC	Chris K Thomas	Producer and Co-Writer
0001670254-22-000332	1	Vampr Inc.	Josh Simons	Co-founder and CEO
0001878324-22-000001	1	RATD Productions LLC	Aaron Rench	CEO
0001665160-22-000647	1	Novuson Surgical Inc.	Stuart Mitchell	CEO, Chairman, President, CTO
0001665160-22-000644	1	FLX Performance Inc	Robert Rast	President, Treasurer, Secretary, and Sole Board Member
0001746059-22-000154	1	Evoke Inc	Cleon Byron	Owner and CEO
0001665160-22-000641	1	Kari Gran Inc.	Lisa Strain	CEO and Director
0001921727-22-000002	1	Noodlepig, LLC	Christopher Wessely	President
0001670254-22-000329	1	Karisha PBC	Darwin Lau	COO/CFO
0001746059-22-000153	1	GreenHouse Cannabis Group Inc.	Joseph Price	Owner and Founder
0001746059-22-000152	1	SHOKi Beverages Corp	Tiffany Yarde	Owner and CEO
0001921727-22-000001	1	Overspray Art Supply & Gallery, Inc.	Gabrielle Leyva	President
0001669191-22-000381	1	LiquidVineyards LLC	Luigi Boschin	Principal Executive Officer
0001665160-22-000640	1	Konnected Inc.	Nathaniel Jason Clark	Chief Executive Officer
0001669191-22-000380	1	KMX Technologies, LLC	Zachary Sadow	Principal Executive Officer
0001665160-22-000637	1	GACW Inc	Zoltan Kemeny	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-000636	1	Tula Microphones, Inc.	David Arthur Brown	CEO and Director
0001665160-22-000635	1	A Band Of Anglers, Inc.	Patrick Sebile	President and CEO, Principal Financial Officer and Principal Accounting Officer
0001854203-22-000004	1	Noble Pies LLC	Leslie Noble	President
0001670254-22-000328	1	Espanita Tequila Company, LLC	Patrick Wilson	Chief Operations Officer
0001919014-22-000002	1	Lifeguard Health, Inc.	Nathanial Findlay	President and Chief Executive Officer
0001747584-22-000010	1	CGB Green Liberty Notes LLC	Bryan Garcia	Duly Authorized
0001621374-22-000005	1	SV TOOL Corp	Che Voigt	Chief Executive Officer
0001893044-22-000003	1	Undesert Corp	NICHOLAS SEET	CEO
0001669191-22-000376	1	Demand Derivatives Corp.	Robert Krause	Principal Executive Officer
0001669191-22-000375	1	Into The Box Inc.	Chris Wartko	Principal Executive Officer
0001675390-22-000001	1	OneName Global, Inc.	Christopher J. Kramer	CEO
0001669191-22-000374	1	Above & Beyond Studios, Inc.	Aman Stuppard	Principal Executive Officer
0001746059-22-000151	1	Queens Head, LLC	Daniel Bund	Owner and Founder
0001802152-22-000001	1	BabyQuip, Inc.	Frances Maier	Founder and Chief Executive Officer
0001746059-22-000150	1	PATOIS LLC	Sharon Russell	Owner and CoFounder
0001746059-22-000149	1	Good Beer LLC.	Eric Flanagan	Owner and Founder
0001922159-22-000001	1	Got Served LLC	Peter Dorrance	COO
0001670254-22-000326	1	Tale Of Nicky Newark LLC	Kate A. McGrath	Producer
0001746059-22-000148	1	Angle Tree Brewery, LLC	Timothy Auclair	Owner and CoFounder
0001746059-22-000147	1	Evoke Inc	Cleon Byron	Owner and CEO
0001746059-22-000146	1	Blossom Flower LLC	Damaris Aponte	Owner and CEO
0001670254-22-000321	1	TTC Oncology, LLC	Arkadiusz Dudek	Chief Executive Officer
0001670254-22-000323	1	Globalist Itinerary Outfitters, Inc.	Ari S. Goldberg	Founder & CEO
0001670254-22-000325	1	Kachinga, Inc.	John McIntyre	CEO
0001670254-22-000317	1	ZEUS Motor, Inc.	Thomas Hollis Hopkins	CEO & Director
0001917773-22-000003	1	Sea N Soul Inc	JOHN KOZLOWSKI	CEO
0001670254-22-000320	1	Cohere Network Ltd.	Josh Burtnett	Chief Strategy Officer (CSO)
0001840948-22-000003	1	Equity Platforms, Inc.	Vernon Jones	CEO
0001670254-22-000322	1	Fan Owned Club, Inc.	Steve Paris	Founder
0001746059-22-000145	1	Million Dollar Mind, LLC	Tamramarie Bevill	Owner and Founder
0001715704-22-000002	1	CrediBLL, Inc.	Neeraj Sharma	CEO, Comptroller, and Chief Financial Officer
0001746059-22-000144	1	Maine Cannabis & Honey LLC	Clay Clarkson	Owner and Founder
0001825072-22-000001	1	Rooftop Hospitality Group, LLC	John Park	Manager of Brick x Brick Hospitality Group, LLC, the Manager of the Company
0001665160-22-000633	1	Aquipor Technologies, Inc.	Greg Johnson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001908270-22-000003	1	Authenticiti, Inc	Andrew Yang	Chief Executive Officer
0001914570-22-000001	1	Wage Development, Inc.	Marcin Zgola	CEO
0001873910-22-000001	1	Vernafund CF LLC	Kaylee McMahon	Manager and Control Member of the Manager
0001670254-22-000313	1	Coco Market Inc	Victor Charles	CFO
0001670254-22-000315	1	Yornest, Inc.	Michael Brizendine	Co-Founder & CEO
